Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,1,1,0,30,-2.5,0,0,0,0,-6.9,0,0,0,0,71.89,169.03,0.14,1019,0.9,18,1.6,0.0000,0.0000
2018,1,1,1,30,-2.9000000000000004,0,0,0,4,-8.1,0,0,0,0,67.53,162.51,0.14,1020,0.8,15,1.6,0.0000,0.0000
2018,1,1,2,30,-3.3000000000000003,0,0,0,4,-9.200000000000001,0,0,0,0,63.72,151.13,0.14,1020,0.8,16,1.6,0.0000,0.0000
2018,1,1,3,30,-3.8000000000000003,0,0,0,0,-10.200000000000001,0,0,0,0,61.2,138.84,0.14,1021,0.7000000000000001,20,1.7000000000000002,0.0000,0.0000
2018,1,1,4,30,-4.2,0,0,0,4,-11,0,0,0,0,59,126.41,0.14,1021,0.6000000000000001,23,1.7000000000000002,0.0000,0.0000
2018,1,1,5,30,-4.6000000000000005,0,0,0,4,-11.4,0,0,0,0,58.980000000000004,114.13,0.14,1022,0.6000000000000001,27,1.7000000000000002,0.0000,0.0000
2018,1,1,6,30,-5,0,0,0,4,-11.700000000000001,0,0,0,0,59.300000000000004,102.18,0.14,1023,0.5,31,1.7000000000000002,0.0000,0.0000
2018,1,1,7,30,-4.800000000000001,6,63,6,4,-12.100000000000001,2,0,43,2,56.47,90.13,0.14,1024,0.5,37,2.3000000000000003,0.0000,0.0000
2018,1,1,8,30,-3.9000000000000004,46,614,151,4,-13.8,45,2,100,45,46.29,80.12,0.14,1024,0.4,40,2.9000000000000004,0.0000,0.0000
2018,1,1,9,30,-2.8000000000000003,63,814,330,4,-14.600000000000001,129,50,0,145,39.96,70.87,0.14,1025,0.4,37,3,7.3649,5.6969
