Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2014,1,1,0,30,4.2,0,0,0,4,0.9,0,0,0,0,79.02,169.02,0.13,1021,0.5,39,0.8,0.0000,0.0000
2014,1,1,1,30,3.4000000000000004,0,0,0,4,1,0,0,0,0,84.33,162.49,0.13,1021,0.6000000000000001,44,0.8,0.0000,0.0000
2014,1,1,2,30,2.9000000000000004,0,0,0,7,1.1,0,0,0,0,87.84,151.11,0.13,1021,0.6000000000000001,46,0.7000000000000001,0.0000,0.0000
2014,1,1,3,30,2.7,0,0,0,7,1.1,0,0,0,0,89,138.83,0.13,1021,0.7000000000000001,48,0.8,0.0000,0.0000
2014,1,1,4,30,2.5,0,0,0,7,0.9,0,0,0,0,89.39,126.4,0.13,1021,0.7000000000000001,52,0.8,0.0000,0.0000
2014,1,1,5,30,2.2,0,0,0,7,0.8,0,0,0,0,90.19,114.12,0.13,1021,0.8,54,0.9,0.0000,0.0000
2014,1,1,6,30,1.9000000000000001,0,0,0,7,0.6000000000000001,0,0,0,0,91.23,102.17,0.13,1021,1,55,0.9,0.0000,0.0000
2014,1,1,7,30,2,0,0,0,7,0.6000000000000001,0,0,0,0,90.19,90.14,0.13,1021,1.1,57,1,0.0000,0.0000
2014,1,1,8,30,2.5,41,595,143,6,0.6000000000000001,35,0,7,35,87.32000000000001,80.12,0.13,1022,1.2000000000000002,53,1,0.0000,0.0000
2014,1,1,9,30,3.3000000000000003,59,778,314,7,0.8,135,107,0,170,83.89,70.87,0.13,1022,1.3,51,0.9,8.6347,6.6791
2014,1,1,10,30,4.4,72,845,450,7,1.3,187,60,0,214,80.13,63.43,0.13,1022,1.5,57,0.9,11.5432,8.9959
2014,1,1,11,30,5.5,79,876,536,6,1.8,212,36,0,231,77.25,58.550000000000004,0.13,1021,1.7000000000000002,70,0.8,12.8404,10.0365
2014,1,1,12,30,6.5,83,877,561,7,2.2,220,34,0,239,74.25,56.910000000000004,0.13,1019,1.9000000000000001,92,0.8,13.4004,10.4824
2014,1,1,13,30,7.2,81,855,524,7,2.3000000000000003,123,0,0,123,71.21000000000001,58.79,0.13,1019,2.1,112,0.9,6.8281,5.3364
2014,1,1,14,30,7.300000000000001,76,805,430,6,3,122,0,0,122,74.04,63.870000000000005,0.13,1018,2.2,122,0.8,6.5606,5.1111
2014,1,1,15,30,6.800000000000001,64,707,289,7,4,103,0,0,103,82.39,71.45,0.13,1018,2.3000000000000003,124,0.6000000000000001,5.2038,4.0220
2014,1,1,16,30,5.9,43,496,122,7,4.800000000000001,56,13,0,59,92.78,80.8,0.13,1017,2.4000000000000004,120,0.5,0.0000,0.0000
2014,1,1,17,30,5.300000000000001,0,0,0,7,4.3,0,0,0,0,93.07000000000001,91.53,0.13,1017,2.5,117,0.6000000000000001,0.0000,0.0000
2014,1,1,18,30,5.1000000000000005,0,0,0,7,4.3,0,0,0,0,94.53,102.97,0.13,1017,2.6,115,0.6000000000000001,0.0000,0.0000
2014,1,1,19,30,5,0,0,0,7,4.4,0,0,0,0,95.88,114.95,0.13,1017,2.7,116,0.5,0.0000,0.0000
2014,1,1,20,30,5,0,0,0,7,4.5,0,0,0,0,96.72,127.25,0.13,1016,2.7,122,0.6000000000000001,0.0000,0.0000
2014,1,1,21,30,5,0,0,0,7,4.7,0,0,0,0,97.77,139.67000000000002,0.13,1016,2.7,134,0.5,0.0000,0.0000
2014,1,1,22,30,5,0,0,0,7,4.800000000000001,0,0,0,0,98.76,151.92000000000002,0.13,1015,2.7,148,0.5,0.0000,0.0000
