Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1998,1,1,0,30,-4.3,0,0,0,0,-6.5,0,0,0,0,84.9,169.03,0.14,1027,0.30000000000000004,326,1,0.0000,0.0000
1998,1,1,1,30,-4.800000000000001,0,0,0,0,-6.800000000000001,0,0,0,0,85.99,162.5,0.14,1028,0.30000000000000004,331,0.9,0.0000,0.0000
1998,1,1,2,30,-5.1000000000000005,0,0,0,0,-7,0,0,0,0,86.18,151.11,0.14,1028,0.30000000000000004,334,0.8,0.0000,0.0000
1998,1,1,3,30,-5.2,0,0,0,0,-7.2,0,0,0,0,86.03,138.83,0.14,1028,0.30000000000000004,334,0.8,0.0000,0.0000
1998,1,1,4,30,-5.2,0,0,0,0,-7.300000000000001,0,0,0,0,85.43,126.4,0.14,1028,0.4,337,0.8,0.0000,0.0000
1998,1,1,5,30,-5.2,0,0,0,0,-7.300000000000001,0,0,0,0,84.9,114.12,0.14,1029,0.4,343,0.8,0.0000,0.0000
1998,1,1,6,30,-5.1000000000000005,0,0,0,0,-7.4,0,0,0,0,83.97,102.17,0.14,1029,0.4,350,0.9,0.0000,0.0000
1998,1,1,7,30,-3.9000000000000004,0,0,0,0,-7.300000000000001,0,0,0,0,77.51,90.12,0.14,1030,0.5,179,1,0.0000,0.0000
1998,1,1,8,30,-1.5,39,656,152,0,-7.1000000000000005,39,656,0,152,65.44,80.12,0.14,1032,0.5,21,1.2000000000000002,0.0000,0.0000
1998,1,1,9,30,0.8,55,839,330,0,-8.200000000000001,55,839,0,330,51.09,70.88,0.14,1032,0.5,48,1,16.7599,12.9639
