Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2010,1,1,0,30,4.4,0,0,0,1,4.2,0,0,0,0,98.44,169.03,0.13,1010,1.4000000000000001,282,1.3,0.0000,0.0000
2010,1,1,1,30,4.3,0,0,0,1,3.9000000000000004,0,0,0,0,97.25,162.5,0.13,1010,1.4000000000000001,284,1.3,0.0000,0.0000
2010,1,1,2,30,4.2,0,0,0,1,3.8000000000000003,0,0,0,0,97.45,151.11,0.13,1010,1.4000000000000001,294,1.4000000000000001,0.0000,0.0000
2010,1,1,3,30,4,0,0,0,1,3.7,0,0,0,0,97.62,138.83,0.13,1010,1.4000000000000001,305,1.4000000000000001,0.0000,0.0000
2010,1,1,4,30,3.9000000000000004,0,0,0,1,3.4000000000000004,0,0,0,0,96.86,126.4,0.13,1010,1.4000000000000001,313,1.4000000000000001,0.0000,0.0000
2010,1,1,5,30,3.9000000000000004,0,0,0,0,3.4000000000000004,0,0,0,0,96.61,114.12,0.13,1010,1.4000000000000001,320,1.3,0.0000,0.0000
2010,1,1,6,30,3.9000000000000004,0,0,0,1,3.5,0,0,0,0,96.95,102.17,0.13,1010,1.5,329,1.2000000000000002,0.0000,0.0000
2010,1,1,7,30,4.1000000000000005,0,0,0,6,3.5,0,0,0,0,95.8,90.15,0.13,1009,1.5,337,1.4000000000000001,0.0000,0.0000
2010,1,1,8,30,4.800000000000001,49,509,136,6,3.7,17,0,7,17,92.26,80.13,0.13,1010,1.5,337,1.6,0.0000,0.0000
2010,1,1,9,30,5.7,74,698,303,6,4.2,59,0,0,59,89.87,70.87,0.13,1011,1.6,335,1.7000000000000002,2.9967,2.3180
2010,1,1,10,30,6.5,91,776,438,6,4.6000000000000005,83,0,0,83,87.49,63.43,0.13,1010,1.7000000000000002,335,1.7000000000000002,4.4770,3.4890
2010,1,1,11,30,7,100,817,526,6,4.7,25,0,0,25,85.46000000000001,58.550000000000004,0.13,1010,1.7000000000000002,336,1.8,1.3897,1.0862
2010,1,1,12,30,7.5,101,836,558,7,4.6000000000000005,140,0,0,140,81.63,56.92,0.13,1009,1.6,334,1.8,7.8492,6.1400
2010,1,1,13,30,8.4,87,863,534,4,4.2,209,35,0,228,74.99,58.79,0.13,1008,1.4000000000000001,331,1.8,12.6569,9.8919
2010,1,1,14,30,9,76,837,445,4,3.9000000000000004,183,56,0,208,70.4,63.870000000000005,0.13,1008,1.2000000000000002,326,2,11.1852,8.7141
2010,1,1,15,30,8.5,65,749,304,1,3.5,65,749,0,304,70.66,71.46000000000001,0.13,1008,1,324,1.6,15.3573,11.8695
2010,1,1,16,30,6.9,44,543,131,2,3.9000000000000004,57,198,7,88,81.32000000000001,80.81,0.13,1009,0.8,326,1.2000000000000002,0.0000,0.0000
2010,1,1,17,30,5.300000000000001,0,0,0,0,3.1,0,0,0,0,85.44,91.53,0.13,1010,0.7000000000000001,329,1.3,0.0000,0.0000
2010,1,1,18,30,4.7,0,0,0,0,2.1,0,0,0,0,82.97,102.98,0.13,1010,0.7000000000000001,330,1.4000000000000001,0.0000,0.0000
2010,1,1,19,30,2.6,0,0,0,0,1,0,0,0,0,88.88,114.95,0.13,1012,0.6000000000000001,327,1.4000000000000001,0.0000,0.0000
2010,1,1,20,30,1.4000000000000001,0,0,0,0,0,0,0,0,0,90.26,127.25,0.13,1012,0.5,324,1.3,0.0000,0.0000
2010,1,1,21,30,0.5,0,0,0,0,-1,0,0,0,0,89.9,139.67000000000002,0.13,1012,0.5,320,1.3,0.0000,0.0000
2010,1,1,22,30,-0.4,0,0,0,0,-1.8,0,0,0,0,90.49,151.93,0.13,1012,0.5,315,1.3,0.0000,0.0000
