Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2007,1,1,0,30,17.400000000000002,0,0,0,7,17.3,0,0,0,0,99.13,169.05,0.13,1009,4.4,174,1.6,0.0000,0.0000
2007,1,1,1,30,17.3,0,0,0,7,17.2,0,0,0,0,99.42,162.49,0.13,1009,4.4,176,1.6,0.0000,0.0000
2007,1,1,2,30,17.2,0,0,0,7,17.1,0,0,0,0,99.52,151.1,0.13,1008,4.4,181,1.5,0.0000,0.0000
2007,1,1,3,30,17.1,0,0,0,7,17,0,0,0,0,99.26,138.81,0.13,1007,4.4,188,1.3,0.0000,0.0000
2007,1,1,4,30,17,0,0,0,7,16.8,0,0,0,0,99,126.39,0.13,1007,4.4,198,1.3,0.0000,0.0000
2007,1,1,5,30,17,0,0,0,6,16.8,0,0,0,0,98.66,114.11,0.13,1008,4.4,214,1.6,0.0000,0.0000
2007,1,1,6,30,16.900000000000002,0,0,0,7,16.8,0,0,0,0,99.56,102.16,0.13,1008,4.1000000000000005,233,1.7000000000000002,0.0000,0.0000
2007,1,1,7,30,16.5,0,0,0,4,16.5,0,0,0,0,99.97,90.18,0.13,1009,3.6,247,1.7000000000000002,0.0000,0.0000
2007,1,1,8,30,15.9,45,489,129,7,15.9,27,0,7,27,99.8,80.13,0.13,1010,3.3000000000000003,260,2,0.0000,0.0000
2007,1,1,9,30,15.200000000000001,64,693,291,7,14.3,47,0,0,47,94.5,70.88,0.13,1010,3.4000000000000004,270,2,2.3870,1.8464
