Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2005,1,1,0,30,9.3,0,0,0,7,7.9,0,0,0,0,90.77,169.01,0.14,1023,1.8,248,0.9,0.0000,0.0000
2005,1,1,1,30,8.9,0,0,0,7,7.800000000000001,0,0,0,0,92.60000000000001,162.51,0.14,1023,1.7000000000000002,273,0.9,0.0000,0.0000
2005,1,1,2,30,8.200000000000001,0,0,0,7,7.7,0,0,0,0,96.51,151.13,0.14,1023,1.7000000000000002,298,0.9,0.0000,0.0000
2005,1,1,3,30,7.800000000000001,0,0,0,7,7.7,0,0,0,0,99.03,138.85,0.14,1023,1.6,312,0.8,0.0000,0.0000
2005,1,1,4,30,7.5,0,0,0,7,7.5,0,0,0,0,100,126.42,0.14,1023,1.6,318,0.8,0.0000,0.0000
2005,1,1,5,30,7.4,0,0,0,4,7.4,0,0,0,0,100,114.14,0.14,1024,1.6,321,0.8,0.0000,0.0000
2005,1,1,6,30,7.4,0,0,0,7,7.4,0,0,0,0,100,102.19,0.14,1024,1.5,318,0.8,0.0000,0.0000
2005,1,1,7,30,8.200000000000001,0,0,0,7,7.6000000000000005,0,0,0,0,95.69,90.16,0.14,1025,1.6,309,0.6000000000000001,0.0000,0.0000
2005,1,1,8,30,9.9,47,520,136,0,8.200000000000001,47,520,0,136,89.31,80.14,0.14,1025,1.6,300,0.5,0.0000,0.0000
2005,1,1,9,30,11.8,68,725,306,4,8.8,135,143,0,181,81.83,70.88,0.14,1025,1.6,283,0.5,9.1925,7.1105
2005,1,1,10,30,14.3,71,844,448,3,9.700000000000001,163,408,0,345,73.69,63.43,0.14,1026,1.7000000000000002,261,0.5,18.6094,14.5027
2005,1,1,11,30,17,75,884,536,7,10.600000000000001,168,534,0,447,66.18,58.550000000000004,0.14,1025,1.8,248,0.7000000000000001,24.8470,19.4213
2005,1,1,12,30,18.5,76,898,566,0,11,76,898,0,566,61.63,56.9,0.14,1024,1.8,238,0.8,31.7363,24.8257
2005,1,1,13,30,19,73,884,531,1,11.100000000000001,73,884,0,531,60.18,58.77,0.14,1023,1.9000000000000001,225,0.7000000000000001,29.4805,23.0405
2005,1,1,14,30,18.900000000000002,68,840,439,0,11.200000000000001,68,840,0,439,60.980000000000004,63.84,0.14,1023,1.9000000000000001,208,0.7000000000000001,23.6123,18.3960
2005,1,1,15,30,17.900000000000002,58,748,297,7,11.600000000000001,87,523,0,254,66.55,71.43,0.14,1023,1.9000000000000001,193,0.6000000000000001,12.8349,9.9204
2005,1,1,16,30,16,39,551,128,7,12.9,46,405,0,111,81.92,80.78,0.14,1023,1.8,180,0.8,0.0000,0.0000
2005,1,1,17,30,14.5,0,0,0,7,10.100000000000001,0,0,0,0,74.92,91.5,0.14,1023,1.8,172,1,0.0000,0.0000
2005,1,1,18,30,14,0,0,0,4,9.700000000000001,0,0,0,0,75.32000000000001,102.94,0.14,1023,1.8,169,1.1,0.0000,0.0000
2005,1,1,19,30,12.700000000000001,0,0,0,4,9.4,0,0,0,0,80.58,114.92,0.14,1024,1.8,165,1.1,0.0000,0.0000
2005,1,1,20,30,12,0,0,0,4,9.200000000000001,0,0,0,0,82.75,127.22,0.14,1024,1.8,164,1.1,0.0000,0.0000
2005,1,1,21,30,11.3,0,0,0,0,8.9,0,0,0,0,85.15,139.64000000000001,0.14,1024,1.8,163,1.1,0.0000,0.0000
2005,1,1,22,30,10.700000000000001,0,0,0,1,8.700000000000001,0,0,0,0,87.27,151.89000000000001,0.14,1024,1.8,162,1.1,0.0000,0.0000
2005,1,1,23,30,10.4,0,0,0,3,8.5,0,0,0,0,87.92,163.12,0.14,1024,1.8,160,1,0.0000,0.0000
2005,1,2,0,30,10.200000000000001,0,0,0,0,8.3,0,0,0,0,88.22,168.93,0.14,1023,1.8,158,0.8,0.0000,0.0000
2005,1,2,1,30,10,0,0,0,3,8.3,0,0,0,0,88.94,162.53,0.14,1024,1.8,187,0.5,0.0000,0.0000
