Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2000,1,1,0,30,8.8,0,0,0,4,8.8,0,0,0,0,100,169.07,0.14,1015,2.2,230,0.8,0.0000,0.0000
2000,1,1,1,30,8.9,0,0,0,4,8.9,0,0,0,0,100,162.48,0.14,1015,2.2,226,0.7000000000000001,0.0000,0.0000
2000,1,1,2,30,8.8,0,0,0,1,8.8,0,0,0,0,100,151.09,0.14,1016,2.3000000000000003,213,0.7000000000000001,0.0000,0.0000
2000,1,1,3,30,8.3,0,0,0,7,8.3,0,0,0,0,100,138.79,0.14,1016,2.3000000000000003,196,0.7000000000000001,0.0000,0.0000
2000,1,1,4,30,7.800000000000001,0,0,0,7,7.800000000000001,0,0,0,0,100,126.37,0.14,1016,2.3000000000000003,181,0.8,0.0000,0.0000
2000,1,1,5,30,7.300000000000001,0,0,0,1,7.300000000000001,0,0,0,0,100,114.09,0.14,1016,2.2,171,0.9,0.0000,0.0000
2000,1,1,6,30,6.9,0,0,0,1,6.9,0,0,0,0,100,102.15,0.14,1017,2.2,165,0.9,0.0000,0.0000
2000,1,1,7,30,7.800000000000001,0,0,0,4,7.300000000000001,0,0,0,0,96.36,90.14,0.14,1018,2.3000000000000003,158,0.8,0.0000,0.0000
2000,1,1,8,30,9.8,45,517,134,4,8.5,51,0,7,51,91.7,80.12,0.14,1018,2.3000000000000003,149,0.8,0.0000,0.0000
2000,1,1,9,30,11.5,63,726,301,4,9.9,58,0,0,58,89.65,70.88,0.14,1019,2.3000000000000003,145,0.8,2.9457,2.2785
2000,1,1,10,30,13,72,820,438,4,11.100000000000001,60,0,0,60,88.23,63.45,0.14,1019,2.4000000000000004,152,0.8,3.2360,2.5218
2000,1,1,11,30,14.200000000000001,76,865,527,3,12,214,41,0,236,86.61,58.59,0.14,1018,2.4000000000000004,162,0.8,13.1155,10.2513
2000,1,1,12,30,14.9,77,879,556,3,12.3,207,21,0,219,84.65,56.96,0.14,1017,2.4000000000000004,164,0.9,12.2759,9.6025
2000,1,1,13,30,15.4,75,865,522,0,12.5,75,865,0,522,83.02,58.85,0.14,1017,2.4000000000000004,166,0.9,28.9680,22.6390
2000,1,1,14,30,15.5,71,818,430,2,12.600000000000001,185,251,0,295,82.95,63.940000000000005,0.14,1016,2.4000000000000004,169,0.8,15.8559,12.3521
2000,1,1,15,30,14.8,61,718,289,0,12.8,61,718,0,289,87.83,71.53,0.14,1016,2.4000000000000004,168,0.6000000000000001,14.5900,11.2754
2000,1,1,16,30,13.4,43,489,121,3,13,57,35,0,63,97.48,80.89,0.14,1017,2.4000000000000004,161,0.7000000000000001,0.0000,0.0000
2000,1,1,17,30,12.200000000000001,0,0,0,3,12.100000000000001,0,0,0,0,99.45,91.61,0.14,1017,2.3000000000000003,156,0.9,0.0000,0.0000
2000,1,1,18,30,11.700000000000001,0,0,0,3,11.700000000000001,0,0,0,0,100,103.05,0.14,1017,2.3000000000000003,153,0.9,0.0000,0.0000
2000,1,1,19,30,10.9,0,0,0,1,10.9,0,0,0,0,100,115.03,0.14,1018,2.3000000000000003,153,0.9,0.0000,0.0000
2000,1,1,20,30,10.600000000000001,0,0,0,1,10.600000000000001,0,0,0,0,100,127.32000000000001,0.14,1018,2.2,155,0.9,0.0000,0.0000
2000,1,1,21,30,10.4,0,0,0,0,10.4,0,0,0,0,100,139.75,0.14,1018,2.1,161,1,0.0000,0.0000
2000,1,1,22,30,10.200000000000001,0,0,0,0,10.200000000000001,0,0,0,0,100,152,0.14,1018,2.1,167,0.9,0.0000,0.0000
2000,1,1,23,30,9.700000000000001,0,0,0,1,9.700000000000001,0,0,0,0,100,163.23,0.14,1018,2.1,173,0.9,0.0000,0.0000
2000,1,2,0,30,9.200000000000001,0,0,0,3,9.200000000000001,0,0,0,0,100,168.99,0.14,1018,2,179,0.9,0.0000,0.0000
2000,1,2,1,30,9.1,0,0,0,0,9.1,0,0,0,0,100,162.51,0.14,1018,2,184,0.9,0.0000,0.0000
2000,1,2,2,30,9.1,0,0,0,0,9.1,0,0,0,0,100,151.14000000000001,0.14,1018,2,185,0.8,0.0000,0.0000
2000,1,2,3,30,8.8,0,0,0,0,8.8,0,0,0,0,100,138.86,0.14,1017,2,184,0.8,0.0000,0.0000
2000,1,2,4,30,8.6,0,0,0,0,8.6,0,0,0,0,100,126.43,0.14,1017,2,185,0.8,0.0000,0.0000
2000,1,2,5,30,8.700000000000001,0,0,0,0,8.700000000000001,0,0,0,0,100,114.15,0.14,1017,2.1,190,0.8,0.0000,0.0000
2000,1,2,6,30,9,0,0,0,1,9,0,0,0,0,100,102.19,0.14,1018,2.1,196,0.8,0.0000,0.0000
2000,1,2,7,30,10.4,0,0,0,1,9.600000000000001,0,0,0,0,94.84,90.18,0.14,1018,2.1,203,1,0.0000,0.0000
2000,1,2,8,30,12.4,42,556,138,0,11.100000000000001,42,556,0,138,92.02,80.14,0.14,1019,2.1,207,1.3,0.0000,0.0000
2000,1,2,9,30,14.600000000000001,60,752,306,0,12.5,60,752,0,306,87.41,70.88,0.14,1019,2.1,209,1.5,15.5410,12.0211
2000,1,2,10,30,17.1,69,839,444,0,14.100000000000001,69,839,0,444,82.62,63.43,0.14,1019,2.2,211,1.7000000000000002,23.9494,18.6643
2000,1,2,11,30,19.400000000000002,73,882,533,0,14.600000000000001,73,882,0,533,73.91,58.53,0.14,1018,2.2,214,2,29.6307,23.1606
2000,1,2,12,30,20.8,72,897,562,0,14.5,72,897,0,562,67.05,56.88,0.14,1017,2.2,217,2.1,31.5152,24.6530
2000,1,2,13,30,21.400000000000002,70,886,530,3,14.200000000000001,230,84,0,273,63.71,58.74,0.14,1016,2.2,218,2.2,15.1592,11.8478
2000,1,2,14,30,21.3,65,847,439,2,13.8,181,286,0,307,62.15,63.82,0.14,1015,2.1,218,2,16.5148,12.8666
2000,1,2,15,30,20,56,760,298,0,13.5,56,760,0,298,66.22,71.4,0.14,1015,2.1,217,1.5,15.0625,11.6426
2000,1,2,16,30,17.8,40,552,128,0,13.9,40,552,0,128,77.7,80.75,0.14,1015,2.1,218,1.1,0.0000,0.0000
2000,1,2,17,30,16.1,0,0,0,0,13.100000000000001,0,0,0,0,82.39,91.47,0.14,1016,2.1,220,1,0.0000,0.0000
2000,1,2,18,30,15.600000000000001,0,0,0,0,12.8,0,0,0,0,83.46000000000001,102.91,0.14,1016,2.1,221,1,0.0000,0.0000
2000,1,2,19,30,14.3,0,0,0,0,12.700000000000001,0,0,0,0,89.9,114.89,0.14,1017,2,216,1,0.0000,0.0000
2000,1,2,20,30,13.4,0,0,0,0,12.5,0,0,0,0,94.48,127.19,0.14,1017,2,210,1,0.0000,0.0000
2000,1,2,21,30,12.600000000000001,0,0,0,0,12.5,0,0,0,0,99.29,139.61,0.14,1017,2,204,1,0.0000,0.0000
2000,1,2,22,30,12.100000000000001,0,0,0,0,12.100000000000001,0,0,0,0,100,151.86,0.14,1016,2,199,1,0.0000,0.0000
2000,1,2,23,30,11.600000000000001,0,0,0,0,11.600000000000001,0,0,0,0,100,163.09,0.14,1016,1.9000000000000001,196,1,0.0000,0.0000
2000,1,3,0,30,11.100000000000001,0,0,0,0,11.100000000000001,0,0,0,0,100,168.91,0.14,1016,1.9000000000000001,196,1,0.0000,0.0000
2000,1,3,1,30,10.9,0,0,0,0,10.9,0,0,0,0,100,162.53,0.14,1015,1.9000000000000001,199,1,0.0000,0.0000
2000,1,3,2,30,10.700000000000001,0,0,0,1,10.700000000000001,0,0,0,0,100,151.19,0.14,1015,2,203,1,0.0000,0.0000
2000,1,3,3,30,10.600000000000001,0,0,0,1,10.600000000000001,0,0,0,0,100,138.91,0.14,1015,2,207,1,0.0000,0.0000
2000,1,3,4,30,10.4,0,0,0,0,10.4,0,0,0,0,100,126.49000000000001,0.14,1015,2,210,1,0.0000,0.0000
2000,1,3,5,30,10.3,0,0,0,1,10.3,0,0,0,0,100,114.2,0.14,1015,2,211,0.9,0.0000,0.0000
2000,1,3,6,30,10.3,0,0,0,0,10.3,0,0,0,0,100,102.24000000000001,0.14,1015,2,210,0.9,0.0000,0.0000
2000,1,3,7,30,11.5,0,0,0,0,11.100000000000001,0,0,0,0,97.34,90.21000000000001,0.14,1016,2.1,209,1.1,0.0000,0.0000
2000,1,3,8,30,13.5,42,557,138,0,12,42,557,0,138,90.48,80.15,0.14,1016,2.1,208,1.5,0.0000,0.0000
2000,1,3,9,30,15.9,60,750,306,0,13.200000000000001,60,750,0,306,84.05,70.87,0.14,1016,2.2,205,1.6,15.5424,12.0223
2000,1,3,10,30,18.6,68,841,445,3,14.4,183,294,0,315,76.42,63.39,0.14,1016,2.2,202,1.8,16.9958,13.2456
2000,1,3,11,30,20.8,72,881,533,3,14.5,218,329,0,390,67.02,58.47,0.14,1016,2.3000000000000003,199,2,21.6881,16.9529
2000,1,3,12,30,22.1,73,895,563,0,14.200000000000001,73,895,0,563,61.03,56.79,0.14,1015,2.3000000000000003,198,2.1,31.5857,24.7091
2000,1,3,13,30,22.5,70,886,531,0,14,70,886,0,531,58.74,58.63,0.14,1014,2.3000000000000003,198,2.1,29.5033,23.0599
2000,1,3,14,30,22.3,64,848,440,0,13.700000000000001,64,848,0,440,58.42,63.68,0.14,1014,2.3000000000000003,197,2,23.6926,18.4607
2000,1,3,15,30,21.1,55,765,300,0,13.600000000000001,55,765,0,300,62.440000000000005,71.26,0.14,1013,2.2,194,1.5,15.1832,11.7382
2000,1,3,16,30,18.400000000000002,39,566,131,0,14.3,39,566,0,131,76.83,80.61,0.14,1013,2.2,188,1.1,0.0000,0.0000
2000,1,3,17,30,16.2,0,0,0,0,13.3,0,0,0,0,83.16,91.33,0.14,1014,2.2,182,1,0.0000,0.0000
2000,1,3,18,30,15.8,0,0,0,0,13,0,0,0,0,83.22,102.77,0.14,1014,2.1,180,1.1,0.0000,0.0000
2000,1,3,19,30,14.9,0,0,0,0,12.9,0,0,0,0,88.05,114.75,0.14,1014,2.1,174,1.1,0.0000,0.0000
2000,1,3,20,30,14.3,0,0,0,0,13.100000000000001,0,0,0,0,92.67,127.05,0.14,1013,2.1,171,1.2000000000000002,0.0000,0.0000
2000,1,3,21,30,13.700000000000001,0,0,0,0,13.600000000000001,0,0,0,0,99.24000000000001,139.47,0.14,1013,2.1,171,1.2000000000000002,0.0000,0.0000
2000,1,3,22,30,13.3,0,0,0,7,13.3,0,0,0,0,100,151.72,0.14,1012,2.1,172,1.2000000000000002,0.0000,0.0000
