Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2004,1,1,0,30,2.1,0,0,0,0,-2.1,0,0,0,0,73.53,169.07,0.15,1021,0.6000000000000001,274,1.1,0.0000,0.0000
2004,1,1,1,30,1.6,0,0,0,0,-1.7000000000000002,0,0,0,0,78.79,162.48,0.15,1021,0.6000000000000001,278,1.1,0.0000,0.0000
2004,1,1,2,30,1.1,0,0,0,4,-1.2000000000000002,0,0,0,0,84.68,151.09,0.15,1021,0.6000000000000001,282,1.1,0.0000,0.0000
2004,1,1,3,30,0.7000000000000001,0,0,0,0,-0.7000000000000001,0,0,0,0,90.06,138.8,0.15,1021,0.6000000000000001,286,1.1,0.0000,0.0000
2004,1,1,4,30,0.6000000000000001,0,0,0,1,-0.4,0,0,0,0,93.10000000000001,126.37,0.15,1021,0.6000000000000001,291,1.1,0.0000,0.0000
2004,1,1,5,30,0.5,0,0,0,0,-0.1,0,0,0,0,95.78,114.09,0.15,1022,0.5,297,1.1,0.0000,0.0000
2004,1,1,6,30,0.30000000000000004,0,0,0,0,0,0,0,0,0,97.83,102.15,0.15,1022,0.5,303,1,0.0000,0.0000
2004,1,1,7,30,1.8,0,0,0,0,-0.1,0,0,0,0,87.10000000000001,90.13,0.15,1023,0.5,313,1,0.0000,0.0000
2004,1,1,8,30,4.800000000000001,39,666,153,4,0.4,60,231,7,100,73.24,80.12,0.15,1024,0.5,318,0.9,0.0000,0.0000
2004,1,1,9,30,7.800000000000001,55,846,332,4,0.5,110,397,0,240,60.08,70.88,0.15,1024,0.5,301,0.6000000000000001,12.1890,9.4283
