Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2001,1,1,0,30,-3.7,0,0,0,4,-7.800000000000001,0,0,0,0,73.19,169.01,0.14,1019,0.7000000000000001,347,1.1,0.0000,0.0000
2001,1,1,1,30,-3.2,0,0,0,7,-7.7,0,0,0,0,70.93,162.5,0.14,1019,0.7000000000000001,353,1.1,0.0000,0.0000
2001,1,1,2,30,-3.1,0,0,0,7,-7.6000000000000005,0,0,0,0,71.13,151.13,0.14,1019,0.8,178,1.1,0.0000,0.0000
2001,1,1,3,30,-3.1,0,0,0,7,-7.5,0,0,0,0,71.82000000000001,138.84,0.14,1019,0.8,1,1,0.0000,0.0000
2001,1,1,4,30,-3.2,0,0,0,7,-7.300000000000001,0,0,0,0,73.28,126.42,0.14,1020,0.8,168,0.8,0.0000,0.0000
2001,1,1,5,30,-3.4000000000000004,0,0,0,4,-7.2,0,0,0,0,74.97,114.13,0.14,1021,0.8,331,0.7000000000000001,0.0000,0.0000
2001,1,1,6,30,-3.7,0,0,0,0,-7.1000000000000005,0,0,0,0,77.12,102.19,0.14,1021,0.8,333,0.6000000000000001,0.0000,0.0000
2001,1,1,7,30,-3.2,0,0,0,0,-6.9,0,0,0,0,75.67,90.14,0.14,1021,0.8,349,0.6000000000000001,0.0000,0.0000
2001,1,1,8,30,-1.3,53,492,138,0,-7.300000000000001,53,492,0,138,63.52,80.13,0.14,1021,0.8,236,0.5,0.0000,0.0000
2001,1,1,9,30,0.9,77,716,311,0,-8.200000000000001,77,716,0,311,50.57,70.88,0.14,1021,0.8,156,0.5,15.7949,12.2175
