Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1040473,-,-,-,33.97,-81.06,-5,60,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2016,1,1,0,30,15,0,0,0,8,14.700000000000001,0,0,0,0,98.08,169.06,0.13,1012,3.1,352,0.6000000000000001,0.0000,0.0000
2016,1,1,1,30,14.5,0,0,0,8,14.200000000000001,0,0,0,0,98.09,162.48,0.13,1012,2.9000000000000004,352,0.8,0.0000,0.0000
2016,1,1,2,30,13.8,0,0,0,8,13.5,0,0,0,0,98.14,151.08,0.13,1012,2.9000000000000004,355,1.1,0.0000,0.0000
2016,1,1,3,30,13.100000000000001,0,0,0,8,12.600000000000001,0,0,0,0,97.01,138.79,0.13,1013,2.8000000000000003,183,1.3,0.0000,0.0000
2016,1,1,4,30,12.3,0,0,0,8,11.700000000000001,0,0,0,0,96.21000000000001,126.37,0.13,1013,2.6,12,1.4000000000000001,0.0000,0.0000
2016,1,1,5,30,11.5,0,0,0,8,10.9,0,0,0,0,96.33,114.09,0.13,1013,2.3000000000000003,21,1.4000000000000001,0.0000,0.0000
2016,1,1,6,30,10.9,0,0,0,8,10.200000000000001,0,0,0,0,95.2,102.14,0.13,1013,2,31,1.4000000000000001,0.0000,0.0000
2016,1,1,7,30,10.9,0,0,0,8,9.600000000000001,0,0,0,0,91.51,90.15,0.13,1014,1.8,37,1.5,0.0000,0.0000
2016,1,1,8,30,11.4,46,528,137,8,9.200000000000001,62,23,7,66,86.38,80.11,0.13,1014,1.7000000000000002,44,1.7000000000000002,0.0000,0.0000
2016,1,1,9,30,12.4,65,737,307,8,8.1,114,0,7,114,75.02,70.87,0.13,1015,1.7000000000000002,44,1.8,5.7903,4.4789
2016,1,1,10,30,13.5,75,826,445,8,7.300000000000001,196,143,0,260,66.33,63.440000000000005,0.13,1015,1.8,37,1.7000000000000002,14.0235,10.9287
2016,1,1,11,30,14.3,82,866,533,8,7,143,0,0,143,61.58,58.58,0.13,1014,1.8,35,1.5,7.9475,6.2120
2016,1,1,12,30,15,84,878,563,8,7.1000000000000005,242,76,0,283,59.06,56.95,0.13,1013,1.8,29,1.1,15.8641,12.4094
2016,1,1,13,30,15.3,83,857,527,8,7.2,175,6,0,178,58.58,58.84,0.13,1013,1.9000000000000001,184,1,9.8785,7.7203
2016,1,1,14,30,15.100000000000001,78,802,430,4,7.6000000000000005,72,0,0,72,61.01,63.93,0.13,1013,2.1,345,1,3.8702,3.0150
2016,1,1,15,30,14.600000000000001,66,699,288,8,8.6,129,166,7,181,67.31,71.52,0.13,1013,2.3000000000000003,179,0.8,9.1386,7.0625
2016,1,1,16,30,13.200000000000001,43,492,121,8,10.100000000000001,42,0,7,42,81.46000000000001,80.87,0.13,1013,2.4000000000000004,21,0.6000000000000001,0.0000,0.0000
2016,1,1,17,30,11.9,0,0,0,8,10,0,0,0,0,88.03,91.60000000000001,0.13,1013,2.3000000000000003,24,0.8,0.0000,0.0000
2016,1,1,18,30,11.600000000000001,0,0,0,4,9.600000000000001,0,0,0,0,87.49,103.04,0.13,1013,2.2,21,0.8,0.0000,0.0000
2016,1,1,19,30,11.100000000000001,0,0,0,4,9.4,0,0,0,0,89.42,115.01,0.13,1014,2,18,0.9,0.0000,0.0000
2016,1,1,20,30,10.9,0,0,0,8,9.3,0,0,0,0,90.12,127.31,0.13,1015,1.9000000000000001,15,1,0.0000,0.0000
2016,1,1,21,30,10.4,0,0,0,8,9,0,0,0,0,90.9,139.74,0.13,1015,1.7000000000000002,13,1.1,0.0000,0.0000
2016,1,1,22,30,9.8,0,0,0,6,8.5,0,0,0,0,91.34,151.99,0.13,1015,1.5,9,1.1,0.0000,0.0000
2016,1,1,23,30,9.200000000000001,0,0,0,8,7.9,0,0,0,0,91.68,163.21,0.13,1015,1.4000000000000001,6,1.3,0.0000,0.0000
2016,1,2,0,30,8.5,0,0,0,8,7,0,0,0,0,90.35000000000001,168.98,0.13,1015,1.3,4,1.5,0.0000,0.0000
2016,1,2,1,30,7.800000000000001,0,0,0,8,6,0,0,0,0,88.69,162.5,0.13,1016,1.2000000000000002,1,1.5,0.0000,0.0000
2016,1,2,2,30,7.2,0,0,0,8,5.1000000000000005,0,0,0,0,86.72,151.14000000000001,0.13,1016,1.1,2,1.5,0.0000,0.0000
2016,1,2,3,30,6.6000000000000005,0,0,0,8,4.3,0,0,0,0,85.49,138.86,0.13,1016,1,5,1.4000000000000001,0.0000,0.0000
2016,1,2,4,30,6.1000000000000005,0,0,0,8,3.8000000000000003,0,0,0,0,85.03,126.43,0.13,1016,0.9,8,1.2000000000000002,0.0000,0.0000
2016,1,2,5,30,5.6000000000000005,0,0,0,8,3.5,0,0,0,0,86.21000000000001,114.14,0.13,1016,0.8,13,1.1,0.0000,0.0000
2016,1,2,6,30,5.2,0,0,0,8,3.2,0,0,0,0,87.21000000000001,102.19,0.13,1017,0.7000000000000001,18,1,0.0000,0.0000
2016,1,2,7,30,5.4,0,0,0,8,3,0,0,0,0,84.76,90.16,0.13,1017,0.6000000000000001,23,1.1,0.0000,0.0000
2016,1,2,8,30,6,42,621,149,8,2.7,63,39,7,69,79.21000000000001,80.13,0.13,1018,0.6000000000000001,29,1.4000000000000001,0.0000,0.0000
2016,1,2,9,30,6.9,59,815,326,8,1.3,116,350,7,231,67.67,70.87,0.13,1018,0.6000000000000001,37,1.5,11.7330,9.0757
2016,1,2,10,30,8.3,67,906,473,8,0.8,183,294,0,315,59.17,63.410000000000004,0.13,1018,0.6000000000000001,42,1.4000000000000001,16.9935,13.2436
2016,1,2,11,30,9.600000000000001,70,949,566,6,0.5,237,131,0,306,53.07,58.52,0.13,1017,0.6000000000000001,37,1,17.0122,13.2975
2016,1,2,12,30,10.4,70,963,597,8,0.30000000000000004,214,406,0,436,49.54,56.86,0.13,1016,0.6000000000000001,194,0.6000000000000001,24.4520,19.1279
2016,1,2,13,30,10.9,68,952,562,8,0.4,134,640,0,466,48.300000000000004,58.730000000000004,0.13,1015,0.6000000000000001,326,0.4,25.8775,20.2250
