time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-24 00:05:00,29.066,25.9,27.2,99.135,10.255,10.516,10.155,5.253,10.874,11.098,11.066,7.643,0.0
2023-10-24 00:10:00,29.178,25.9,27.106,99.218,10.143,10.39,10.039,5.309,10.753,10.95,10.924,7.698,0.0
2023-10-24 00:15:00,29.284,25.9,27.017,99.292,9.997,10.264,9.898,5.217,10.645,10.838,10.814,7.63,0.0
2023-10-24 00:20:00,29.347,25.9,26.995,99.3,9.862,10.154,9.787,5.0,10.539,10.723,10.696,7.548,0.0
2023-10-24 00:25:00,29.406,25.946,26.901,99.3,9.744,10.027,9.672,4.711,10.429,10.622,10.586,7.398,0.0
2023-10-24 00:30:00,29.483,25.959,26.9,99.349,9.631,9.882,9.555,4.651,10.32,10.506,10.474,7.358,0.0
2023-10-24 00:35:00,29.577,26.0,26.9,99.388,9.511,9.764,9.444,4.521,10.218,10.393,10.361,7.261,0.0
2023-10-24 00:40:00,29.64,26.0,26.832,99.4,9.396,9.657,9.332,4.345,10.103,10.275,10.255,7.141,0.0
2023-10-24 00:45:00,29.731,26.046,26.8,99.4,9.284,9.543,9.217,4.259,9.965,10.173,10.148,7.083,0.0
2023-10-24 00:50:00,29.883,26.1,26.8,99.489,9.179,9.425,9.101,4.302,9.861,10.063,10.029,7.07,0.0
2023-10-24 00:55:00,29.994,26.1,26.8,99.5,9.068,9.318,8.974,4.243,9.749,9.926,9.894,6.933,0.0
2023-10-24 01:00:00,30.051,26.1,26.8,99.505,8.925,9.218,8.859,4.181,9.649,9.825,9.8,6.902,0.0
2023-10-24 01:05:00,30.121,26.161,26.735,99.576,8.826,9.108,8.763,3.996,9.55,9.719,9.695,6.742,0.0
2023-10-24 01:10:00,30.221,26.2,26.7,99.579,8.709,8.98,8.656,3.887,9.446,9.618,9.596,6.701,0.0
2023-10-24 01:15:00,30.288,26.2,26.7,99.604,8.607,8.861,8.555,3.811,9.345,9.519,9.492,6.669,0.0
2023-10-24 01:20:00,30.373,26.292,26.7,99.7,8.503,8.767,8.458,3.961,9.245,9.418,9.397,6.693,607.272
2023-10-24 01:25:00,30.464,26.288,26.697,99.7,8.411,8.663,8.369,3.887,9.16,9.326,9.293,6.465,0.0
2023-10-24 01:30:00,30.541,26.3,26.601,99.7,8.307,8.57,8.272,3.996,9.061,9.242,9.209,6.541,0.0
2023-10-24 01:35:00,30.647,26.3,26.594,99.774,8.22,8.476,8.19,4.195,8.948,9.137,9.119,6.589,0.0
2023-10-24 01:40:00,30.695,26.3,26.5,99.8,8.11,8.384,8.073,4.141,8.864,9.059,9.025,6.601,0.0
2023-10-24 01:45:00,30.8,26.3,26.5,99.852,8.003,8.298,7.986,4.223,8.78,8.939,8.917,6.636,0.0
2023-10-24 01:50:00,30.881,26.3,26.472,99.9,7.925,8.213,7.906,4.303,8.701,8.869,8.836,6.693,0.0
2023-10-24 01:55:00,30.9,26.3,26.4,99.9,7.832,8.124,7.844,4.399,8.631,8.8,8.781,6.753,0.0
2023-10-24 02:00:00,30.901,26.3,26.328,99.945,7.78,8.016,7.792,4.548,8.585,8.722,8.704,6.769,0.0
