time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-09-25 00:05:00,35.559,31.852,32.3,98.0,21.612,21.821,21.358,16.675,22.242,22.398,22.261,18.428,0.0
2023-09-25 00:10:00,35.663,31.925,32.3,98.0,21.459,21.705,21.246,16.495,22.127,22.285,22.152,18.33,0.019
2023-09-25 00:15:00,35.769,32.0,32.3,98.019,21.335,21.58,21.136,16.362,22.017,22.166,22.04,18.226,0.0
2023-09-25 00:20:00,35.931,32.047,32.3,98.021,21.218,21.436,21.017,16.41,21.899,22.057,21.928,18.149,0.0
2023-09-25 00:25:00,36.041,32.1,32.291,98.1,21.1,21.325,20.911,16.352,21.792,21.947,21.82,18.09,0.0
2023-09-25 00:30:00,36.145,32.193,32.27,98.115,20.984,21.21,20.797,16.217,21.674,21.835,21.71,18.049,0.021
2023-09-25 00:35:00,36.322,32.293,32.237,98.2,20.874,21.089,20.692,16.251,21.569,21.728,21.596,18.0,0.042
2023-09-25 00:40:00,36.422,32.382,32.2,98.297,20.763,20.985,20.579,16.154,21.428,21.617,21.468,17.94,0.0
2023-09-25 00:45:00,36.597,32.43,32.2,98.345,20.648,20.876,20.439,16.122,21.313,21.481,21.357,17.9,0.0
2023-09-25 00:50:00,36.764,32.525,32.2,98.445,20.539,20.767,20.342,16.129,21.202,21.366,21.246,17.896,0.017
2023-09-25 00:55:00,36.872,32.617,32.2,98.491,20.399,20.661,20.234,16.034,21.11,21.265,21.144,17.764,0.0
2023-09-25 01:00:00,36.978,32.679,32.2,98.498,20.293,20.553,20.13,15.996,21.005,21.163,21.039,17.721,0.0
2023-09-25 01:05:00,37.147,32.7,32.2,98.584,20.185,20.424,20.039,16.081,20.899,21.06,20.938,17.755,0.0
2023-09-25 01:10:00,37.272,32.78,32.198,98.697,20.086,20.325,19.946,16.12,20.805,20.961,20.848,17.782,0.0
2023-09-25 01:15:00,37.384,32.8,32.109,98.781,19.983,20.216,19.849,16.048,20.713,20.87,20.76,17.767,0.0
2023-09-25 01:20:00,37.439,32.893,32.1,98.737,19.894,20.124,19.761,15.802,20.619,20.777,20.668,17.614,0.0
2023-09-25 01:25:00,37.527,33.0,32.1,98.421,19.79,20.026,19.664,15.497,20.508,20.681,20.57,17.376,0.0
