time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-09-14 00:05:00,56.042,58.409,56.764,97.044,24.879,25.161,24.778,20.502,25.603,25.813,25.676,21.841,0.0
2023-09-14 00:10:00,56.1,58.441,56.767,96.901,24.78,25.053,24.676,20.421,25.515,25.715,25.588,21.745,0.0
2023-09-14 00:15:00,56.15,58.49,56.7,96.907,24.687,24.965,24.577,20.378,25.422,25.62,25.486,21.66,0.0
2023-09-14 00:20:00,56.2,58.5,56.7,97.062,24.595,24.865,24.489,20.416,25.329,25.54,25.402,21.601,0.0
2023-09-14 00:25:00,56.271,58.496,56.646,97.245,24.503,24.774,24.395,20.395,25.221,25.444,25.3,21.608,0.0
2023-09-14 00:30:00,56.3,58.401,56.6,97.481,24.394,24.684,24.298,20.458,25.135,25.366,25.204,21.605,0.0
2023-09-14 00:35:00,56.3,58.4,56.585,97.591,24.296,24.592,24.214,20.432,25.049,25.247,25.141,21.599,0.0
2023-09-14 00:40:00,56.3,58.371,56.5,97.653,24.208,24.505,24.137,20.357,24.984,25.164,25.049,21.54,0.0
2023-09-14 00:45:00,56.3,58.3,56.436,97.757,24.139,24.424,24.076,20.384,24.912,25.098,25.003,21.503,0.0
2023-09-14 00:50:00,56.3,58.271,56.362,97.879,24.079,24.321,24.012,20.513,24.869,25.035,24.933,21.572,0.0
2023-09-14 00:55:00,56.3,58.15,56.256,98.021,24.009,24.27,23.966,20.63,24.814,24.996,24.884,21.6,0.0
2023-09-14 01:00:00,56.257,58.1,56.123,98.1,23.943,24.199,23.915,20.657,24.781,24.935,24.83,21.603,0.0
2023-09-14 01:05:00,56.255,58.1,56.1,98.193,23.897,24.136,23.864,20.576,24.719,24.893,24.785,21.591,0.003
2023-09-14 01:10:00,56.299,58.064,56.1,98.2,23.819,24.085,23.807,20.476,24.672,24.835,24.719,21.501,0.0
2023-09-14 01:15:00,56.334,58.1,56.017,98.264,23.77,24.009,23.737,20.418,24.61,24.778,24.676,21.497,0.0
2023-09-14 01:20:00,56.4,58.1,56.0,98.3,23.706,23.949,23.684,20.41,24.569,24.728,24.617,21.493,0.0
2023-09-14 01:25:00,56.439,58.1,56.0,98.3,23.644,23.898,23.612,20.407,24.507,24.663,24.573,21.428,0.007
2023-09-14 01:30:00,56.498,58.1,55.918,98.328,23.6,23.832,23.569,20.647,24.454,24.607,24.507,21.421,0.003
2023-09-14 01:35:00,56.5,58.1,55.899,98.442,23.535,23.788,23.515,20.911,24.382,24.571,24.462,21.5,0.003
2023-09-14 01:40:00,56.5,58.1,55.804,98.5,23.501,23.718,23.481,20.932,24.321,24.53,24.393,21.524,0.0
2023-09-14 01:45:00,56.602,58.1,55.8,98.55,23.427,23.688,23.417,20.919,24.291,24.468,24.326,21.599,0.0
2023-09-14 01:50:00,56.695,58.1,55.8,98.612,23.349,23.612,23.332,20.974,24.224,24.398,24.285,21.615,0.0
2023-09-14 01:55:00,56.718,58.1,55.725,98.698,23.302,23.58,23.301,21.141,24.197,24.333,24.231,21.677,0.0
2023-09-14 02:00:00,56.71,58.1,55.603,98.785,23.279,23.526,23.285,21.238,24.151,24.303,24.202,21.745,0.0
2023-09-14 02:05:00,56.705,58.028,55.529,98.862,23.218,23.5,23.244,21.295,24.122,24.267,24.178,21.812,0.0
