time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-23 00:05:00,28.786,25.6,28.146,97.837,12.286,12.627,12.193,7.91,12.938,13.194,13.073,9.944,0.0
2023-10-23 00:10:00,28.816,25.6,28.1,97.97,12.173,12.516,12.084,7.768,12.803,13.096,12.965,9.866,0.0
2023-10-23 00:15:00,28.998,25.6,28.01,97.961,12.064,12.398,11.984,7.845,12.706,12.985,12.827,9.861,0.0
2023-10-23 00:20:00,29.198,25.6,27.999,98.093,11.96,12.283,11.861,8.021,12.606,12.855,12.735,9.89,0.0
2023-10-23 00:25:00,29.188,25.608,27.904,98.009,11.822,12.181,11.757,7.645,12.517,12.764,12.646,9.727,0.0
2023-10-23 00:30:00,29.2,25.7,27.9,97.75,11.711,12.074,11.65,7.361,12.421,12.655,12.546,9.478,0.0
2023-10-23 00:35:00,29.341,25.757,27.9,97.373,11.605,11.961,11.537,7.151,12.326,12.553,12.438,9.272,0.0
2023-10-23 00:40:00,29.457,25.8,27.89,97.442,11.504,11.82,11.432,7.061,12.222,12.449,12.339,9.242,0.0
2023-10-23 00:45:00,29.499,25.836,27.891,97.38,11.401,11.709,11.325,6.698,12.119,12.344,12.234,9.008,0.0
2023-10-23 00:50:00,29.537,25.9,27.9,97.182,11.287,11.608,11.216,6.52,12.026,12.242,12.135,8.821,0.0
2023-10-23 00:55:00,29.767,25.958,27.9,97.563,11.191,11.504,11.105,6.936,11.905,12.138,12.032,9.097,0.0
2023-10-23 01:00:00,29.962,26.0,27.806,98.192,11.099,11.404,11.007,7.456,11.796,12.05,11.937,9.301,0.0
2023-10-23 01:05:00,30.137,25.943,27.727,98.56,10.994,11.314,10.932,7.688,11.725,11.973,11.829,9.427,0.0
2023-10-23 01:10:00,30.153,25.9,27.7,98.7,10.891,11.226,10.851,7.439,11.659,11.855,11.762,9.376,0.0
2023-10-23 01:15:00,30.2,25.9,27.624,98.736,10.804,11.137,10.771,7.155,11.585,11.774,11.685,9.305,0.0
2023-10-23 01:20:00,30.211,25.947,27.6,98.715,10.717,11.044,10.685,6.805,11.495,11.684,11.594,9.113,0.0
2023-10-23 01:25:00,30.291,26.048,27.6,98.644,10.627,10.918,10.588,6.499,11.406,11.591,11.504,8.835,0.0
2023-10-23 01:30:00,30.371,26.125,27.6,98.532,10.531,10.825,10.489,6.289,11.314,11.494,11.413,8.679,0.0
2023-10-23 01:35:00,30.516,26.19,27.6,98.5,10.443,10.727,10.396,6.312,11.228,11.405,11.323,8.635,0.0
2023-10-23 01:40:00,30.6,26.269,27.6,98.5,10.355,10.645,10.309,6.185,11.132,11.313,11.239,8.555,0.0
2023-10-23 01:45:00,30.668,26.33,27.608,98.522,10.268,10.548,10.21,6.012,11.042,11.231,11.158,8.523,0.0
2023-10-23 01:50:00,30.806,26.4,27.6,98.655,10.18,10.464,10.126,6.106,10.928,11.139,11.066,8.596,0.0
2023-10-23 01:55:00,30.914,26.4,27.6,98.78,10.091,10.376,10.054,6.056,10.85,11.061,10.946,8.562,0.0
