time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-11-02 00:05:00,21.424,28.719,29.756,92.974,2.444,2.743,2.286,6550.817,3.115,3.367,3.231,0.092,0.0
2023-11-02 00:10:00,21.543,28.7,29.667,93.022,2.314,2.628,2.163,6550.839,3.008,3.227,3.108,0.097,0.0
2023-11-02 00:15:00,21.624,28.7,29.6,93.035,2.175,2.512,2.065,6550.901,2.902,3.114,3.013,0.069,0.0
2023-11-02 00:20:00,21.708,28.641,29.538,92.864,2.071,2.396,1.963,6550.82,2.801,3.019,2.908,0.0,0.0
2023-11-02 00:25:00,21.706,28.6,29.469,92.745,1.957,2.258,1.857,6550.606,2.693,2.909,2.801,1310.68,0.0
2023-11-02 00:30:00,21.684,28.6,29.4,92.497,1.847,2.145,1.751,6550.146,2.599,2.814,2.705,6553.292,0.0
2023-11-02 00:35:00,21.813,28.6,29.4,92.5,1.743,2.039,1.646,6550.054,2.487,2.704,2.598,6553.203,0.0
2023-11-02 00:40:00,21.9,28.6,29.312,93.01,1.63,1.929,1.544,6550.0,2.384,2.6,2.498,6553.134,0.0
2023-11-02 00:45:00,21.907,28.534,29.3,93.264,1.525,1.827,1.437,6549.764,2.262,2.5,2.405,6552.948,0.0
2023-11-02 00:50:00,22.023,28.568,29.297,93.45,1.409,1.717,1.305,6549.908,2.157,2.401,2.285,6552.953,0.0
2023-11-02 00:55:00,22.114,28.547,29.207,93.992,1.288,1.618,1.207,6550.255,2.063,2.275,2.179,6553.001,0.0
2023-11-02 01:00:00,22.194,28.5,29.2,94.461,1.192,1.515,1.118,6550.704,1.971,2.171,2.084,6553.073,0.0
2023-11-02 01:05:00,22.283,28.5,29.179,94.737,1.094,1.417,1.022,6550.685,1.885,2.084,1.993,6553.091,0.0
2023-11-02 01:10:00,22.244,28.5,29.1,94.866,1.003,1.3,0.944,6550.317,1.794,1.994,1.904,6552.919,0.0
2023-11-02 01:15:00,22.21,28.5,29.055,94.701,0.91,1.205,0.854,6549.933,1.708,1.893,1.821,6552.741,0.0
2023-11-02 01:20:00,22.293,28.5,29.0,94.516,0.81,1.103,0.765,6549.743,1.608,1.802,1.721,6552.743,0.0
2023-11-02 01:25:00,22.4,28.499,29.0,94.651,0.714,1.01,0.673,6549.605,1.525,1.713,1.644,6552.666,0.0
2023-11-02 01:30:00,22.4,28.404,28.998,94.7,0.629,0.918,0.596,6549.46,1.448,1.634,1.56,6552.551,0.0
2023-11-02 01:35:00,22.456,28.4,28.903,94.724,0.537,0.831,0.507,6549.407,1.329,1.551,1.482,6552.498,0.0
2023-11-02 01:40:00,22.554,28.406,28.9,94.867,0.46,0.744,0.408,6549.509,1.25,1.473,1.375,6552.644,0.0
2023-11-02 01:45:00,22.681,28.454,28.871,95.12,0.334,0.67,0.315,6549.75,1.186,1.368,1.297,6552.7,0.0
2023-11-02 01:50:00,22.753,28.4,28.8,94.803,0.281,0.594,0.261,6550.126,1.104,1.298,1.22,3407.599,0.0
2023-11-02 01:55:00,22.851,28.346,28.757,89.638,0.204,0.512,0.206,6550.689,1.094,1.261,1.198,0.526,0.0
2023-11-02 02:00:00,22.753,28.228,28.687,80.72,0.195,0.5,0.222,6551.302,1.098,1.265,1.198,1.235,0.0
2023-11-02 02:05:00,22.541,28.103,28.493,74.835,0.194,0.5,0.3,6551.448,1.107,1.299,1.23,1.621,0.0
2023-11-02 02:10:00,22.396,27.926,28.293,72.97,0.2,0.499,0.399,6551.115,1.145,1.338,1.294,1.508,0.0
2023-11-02 02:15:00,22.35,27.815,28.188,74.61,0.196,0.498,0.415,6550.666,1.193,1.355,1.3,1.196,0.0
2023-11-02 02:20:00,22.347,27.8,28.1,75.731,0.19,0.486,0.389,6550.338,1.196,1.333,1.3,0.888,0.0
