time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-27 00:05:00,35.432,31.7,28.8,99.366,17.93,18.115,17.683,13.593,18.625,18.761,18.635,15.333,0.0
2023-10-27 00:10:00,35.557,31.789,28.8,99.359,17.82,18.005,17.569,13.527,18.485,18.652,18.501,15.279,0.0
2023-10-27 00:15:00,35.667,31.8,28.8,99.42,17.696,17.895,17.471,13.402,18.386,18.511,18.399,15.226,0.0
2023-10-27 00:20:00,35.779,31.8,28.727,99.497,17.57,17.787,17.371,13.318,18.282,18.411,18.295,15.159,607.254
2023-10-27 00:25:00,35.892,31.879,28.7,99.5,17.468,17.655,17.268,13.392,18.177,18.303,18.193,15.08,0.0
2023-10-27 00:30:00,35.995,31.9,28.7,99.517,17.357,17.546,17.171,13.358,18.077,18.205,18.096,15.01,0.0
2023-10-27 00:35:00,36.096,31.933,28.7,99.553,17.264,17.452,17.084,13.23,17.989,18.11,18.004,14.969,0.0
2023-10-27 00:40:00,36.136,32.0,28.699,99.594,17.162,17.357,16.986,13.05,17.891,18.014,17.915,14.814,607.263
2023-10-27 00:45:00,36.239,32.009,28.694,99.5,17.064,17.26,16.887,12.803,17.793,17.916,17.813,14.566,0.0
2023-10-27 00:50:00,36.302,32.1,28.7,99.5,16.962,17.153,16.786,12.634,17.672,17.819,17.696,14.437,607.282
2023-10-27 00:55:00,36.395,32.192,28.7,99.517,16.861,17.061,16.654,12.631,17.567,17.711,17.581,14.451,0.0
2023-10-27 01:00:00,36.46,32.279,28.633,99.604,16.766,16.968,16.554,12.688,17.472,17.59,17.488,14.5,0.0
2023-10-27 01:05:00,36.547,32.3,28.6,99.698,16.632,16.868,16.475,12.757,17.379,17.503,17.395,14.592,0.0
2023-10-27 01:10:00,36.664,32.393,28.6,99.718,16.536,16.776,16.383,12.895,17.282,17.403,17.3,14.599,0.0
2023-10-27 01:15:00,36.743,32.4,28.6,99.8,16.449,16.657,16.3,12.998,17.199,17.325,17.217,14.558,0.0
2023-10-27 01:20:00,36.801,32.4,28.6,99.8,16.364,16.563,16.221,12.842,17.118,17.242,17.146,14.464,0.0
2023-10-27 01:25:00,36.854,32.469,28.53,99.8,16.278,16.476,16.144,12.521,17.044,17.165,17.07,14.306,607.282
2023-10-27 01:30:00,36.901,32.501,28.584,99.8,16.184,16.389,16.054,12.374,16.96,17.079,16.981,14.191,0.0
2023-10-27 01:35:00,36.966,32.6,28.6,99.803,16.096,16.287,15.968,12.269,16.875,16.99,16.894,14.15,607.282
2023-10-27 01:40:00,37.098,32.7,28.6,99.9,16.012,16.214,15.887,12.416,16.787,16.904,16.808,14.212,0.0
2023-10-27 01:45:00,37.202,32.7,28.6,99.9,15.925,16.124,15.802,12.463,16.686,16.824,16.73,14.185,0.0
2023-10-27 01:50:00,37.293,32.742,28.535,99.9,15.847,16.055,15.73,12.402,16.599,16.751,16.629,14.035,0.0
2023-10-27 01:55:00,37.326,32.8,28.5,99.911,15.77,15.975,15.628,12.3,16.52,16.641,16.564,14.016,0.0
2023-10-27 02:00:00,37.401,32.823,28.5,100.0,15.646,15.894,15.549,12.303,16.449,16.567,16.486,14.097,0.0
2023-10-27 02:05:00,37.499,32.9,28.5,100.05,15.58,15.81,15.483,12.382,16.382,16.493,16.408,14.101,0.0
2023-10-27 02:10:00,37.589,32.9,28.5,100.1,15.501,15.734,15.41,12.51,16.308,16.417,16.347,14.042,0.0
2023-10-27 02:15:00,37.6,32.9,28.486,100.1,15.434,15.637,15.37,12.488,16.252,16.369,16.296,13.995,0.0
2023-10-27 02:20:00,37.648,32.936,28.403,100.147,15.375,15.575,15.301,12.409,16.191,16.296,16.229,13.999,0.0
2023-10-27 02:25:00,37.7,33.0,28.4,100.165,15.304,15.503,15.234,12.344,16.123,16.238,16.188,13.894,0.0
