time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-05 00:05:00,35.749,33.195,32.239,98.284,18.846,19.058,18.52,13.355,19.386,19.566,19.423,15.611,0.0
2023-10-05 00:10:00,35.834,33.2,32.2,98.2,18.692,18.926,18.37,13.229,19.242,19.421,19.277,15.459,0.0
2023-10-05 00:15:00,35.948,33.208,32.2,98.246,18.515,18.77,18.243,13.166,19.099,19.27,19.144,15.363,0.0
2023-10-05 00:20:00,36.02,33.252,32.124,98.284,18.366,18.612,18.098,13.103,18.958,19.14,19.015,15.23,0.0
2023-10-05 00:25:00,36.163,33.3,32.1,98.386,18.224,18.448,17.961,13.181,18.819,19.005,18.867,15.241,607.263
2023-10-05 00:30:00,36.36,33.3,32.1,98.553,18.087,18.323,17.84,13.266,18.699,18.868,18.742,15.142,0.0
2023-10-05 00:35:00,36.432,33.3,32.054,98.673,17.954,18.192,17.703,13.252,18.543,18.74,18.602,15.172,607.263
2023-10-05 00:40:00,36.576,33.3,32.0,98.94,17.836,18.06,17.569,13.436,18.417,18.605,18.468,15.359,0.0
2023-10-05 00:45:00,36.695,33.3,31.909,99.132,17.702,17.939,17.475,13.564,18.309,18.481,18.369,15.481,0.0
2023-10-05 00:50:00,36.705,33.3,31.813,99.179,17.567,17.834,17.377,13.396,18.206,18.379,18.266,15.383,0.0
2023-10-05 00:55:00,36.76,33.308,31.8,99.1,17.445,17.692,17.267,13.051,18.106,18.273,18.161,15.147,607.272
2023-10-05 01:00:00,36.843,33.376,31.788,99.151,17.342,17.571,17.161,12.815,18.004,18.176,18.056,15.032,0.0
2023-10-05 01:05:00,36.935,33.4,31.7,99.2,17.229,17.457,17.064,12.666,17.908,18.074,17.965,14.996,607.282
2023-10-05 01:10:00,37.04,33.456,31.7,99.202,17.122,17.348,16.955,12.623,17.808,17.973,17.858,14.956,0.0
2023-10-05 01:15:00,37.157,33.5,31.7,99.3,17.016,17.249,16.86,12.823,17.696,17.881,17.775,14.97,0.0
2023-10-05 01:20:00,37.251,33.5,31.7,99.356,16.915,17.15,16.773,12.813,17.596,17.789,17.657,14.859,552.041
2023-10-05 01:25:00,37.336,33.5,31.699,99.376,16.815,17.052,16.642,12.878,17.506,17.669,17.558,14.832,607.272
2023-10-05 01:30:00,37.436,33.573,31.619,99.477,16.719,16.962,16.563,12.924,17.419,17.583,17.48,14.874,0.0
2023-10-05 01:35:00,37.5,33.6,31.6,99.431,16.605,16.872,16.486,12.754,17.347,17.495,17.399,14.689,0.0
2023-10-05 01:40:00,37.587,33.624,31.6,99.5,16.518,16.781,16.404,12.669,17.267,17.409,17.313,14.65,0.0
2023-10-05 01:45:00,37.696,33.699,31.6,99.51,16.432,16.665,16.312,12.67,17.188,17.322,17.226,14.611,0.0
2023-10-05 01:50:00,37.798,33.7,31.536,99.601,16.342,16.576,16.232,12.775,17.111,17.254,17.157,14.656,607.272
2023-10-05 01:55:00,37.85,33.7,31.5,99.669,16.27,16.498,16.179,12.801,17.037,17.177,17.092,14.696,552.066
2023-10-05 02:00:00,37.919,33.7,31.5,99.7,16.193,16.417,16.102,12.798,16.975,17.103,17.012,14.682,607.282
2023-10-05 02:05:00,38.002,33.72,31.416,99.7,16.103,16.334,16.032,12.775,16.897,17.025,16.958,14.607,0.0
2023-10-05 02:10:00,38.028,33.8,31.4,99.7,16.03,16.266,15.972,12.725,16.833,16.965,16.895,14.574,0.0
2023-10-05 02:15:00,38.1,33.842,31.4,99.7,15.963,16.19,15.904,12.465,16.77,16.901,16.815,14.439,0.0
2023-10-05 02:20:00,38.179,33.9,31.4,99.733,15.887,16.12,15.823,12.405,16.669,16.822,16.758,14.477,607.263
2023-10-05 02:25:00,38.3,33.902,31.4,99.8,15.809,16.04,15.755,12.458,16.594,16.761,16.651,14.424,0.0
2023-10-05 02:30:00,38.403,33.999,31.4,99.831,15.739,15.979,15.65,12.459,16.521,16.655,16.595,14.397,0.0
2023-10-05 02:35:00,38.496,34.0,31.4,99.9,15.639,15.9,15.596,12.411,16.471,16.597,16.522,14.363,0.0
2023-10-05 02:40:00,38.512,34.067,31.4,99.9,15.577,15.837,15.517,12.304,16.396,16.522,16.462,14.3,674.737
2023-10-05 02:45:00,38.604,34.137,31.4,99.9,15.501,15.766,15.458,12.351,16.319,16.471,16.399,14.275,552.074
2023-10-05 02:50:00,38.698,34.2,31.4,99.9,15.424,15.67,15.395,12.288,16.279,16.402,16.327,14.16,552.041
2023-10-05 02:55:00,38.717,34.2,31.365,99.961,15.38,15.599,15.325,12.272,16.207,16.329,16.287,14.181,552.057
2023-10-05 03:00:00,38.842,34.244,31.3,100.0,15.303,15.524,15.283,12.344,16.154,16.289,16.206,14.199,0.0
2023-10-05 03:05:00,38.93,34.3,31.3,100.06,15.255,15.49,15.21,12.477,16.099,16.219,16.185,14.269,0.0
2023-10-05 03:10:00,38.996,34.3,31.3,100.1,15.199,15.404,15.191,12.345,16.06,16.188,16.11,14.146,0.0
2023-10-05 03:15:00,39.041,34.305,31.259,100.1,15.137,15.369,15.109,12.348,16.005,16.118,16.078,14.125,0.0
2023-10-05 03:20:00,39.094,34.4,31.2,100.1,15.097,15.301,15.088,12.297,15.959,16.075,16.011,14.058,1282.039
2023-10-05 03:25:00,39.111,34.4,31.2,100.107,15.022,15.254,15.015,12.334,15.903,16.02,15.979,14.081,0.0
2023-10-05 03:30:00,39.232,34.443,31.2,100.2,14.993,15.2,14.986,12.366,15.865,15.989,15.927,14.053,607.282
2023-10-05 03:35:00,39.3,34.5,31.2,100.184,14.914,15.135,14.921,12.207,15.815,15.917,15.889,13.961,0.0
2023-10-05 03:40:00,39.365,34.549,31.2,100.152,14.881,15.094,14.881,11.967,15.762,15.877,15.817,13.844,0.0
2023-10-05 03:45:00,39.464,34.604,31.2,100.2,14.797,15.023,14.799,12.066,15.684,15.806,15.777,13.854,0.0
2023-10-05 03:50:00,39.584,34.648,31.199,100.2,14.726,14.993,14.717,12.289,15.616,15.771,15.704,13.9,607.282
2023-10-05 03:55:00,39.662,34.699,31.104,100.251,14.698,14.93,14.7,12.437,15.596,15.716,15.657,13.907,1282.021
2023-10-05 04:00:00,39.7,34.7,31.1,100.3,14.651,14.902,14.686,12.408,15.56,15.673,15.621,13.9,0.0
2023-10-05 04:05:00,39.7,34.7,31.1,100.3,14.6,14.857,14.62,12.409,15.512,15.612,15.583,13.901,0.0
2023-10-05 04:10:00,39.747,34.797,31.094,100.3,14.587,14.79,14.603,12.425,15.493,15.595,15.548,13.892,1282.002
