time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-11-01 00:05:00,38.001,37.6,31.8,82.841,13.101,13.245,13.063,11.401,14.111,14.179,14.037,11.997,0.0
2023-11-01 00:10:00,38.018,37.658,31.8,82.557,13.053,13.213,13.001,11.201,14.096,14.118,14.001,11.919,607.263
2023-11-01 00:15:00,38.094,37.7,31.8,82.371,13.003,13.177,12.983,11.184,14.041,14.094,13.969,11.895,0.0
2023-11-01 00:20:00,38.067,37.7,31.8,82.44,12.996,13.132,12.918,11.221,14.003,14.053,13.914,11.851,607.282
2023-11-01 00:25:00,38.018,37.716,31.8,82.535,12.94,13.086,12.851,11.226,13.984,14.017,13.892,11.806,0.0
2023-11-01 00:30:00,38.1,37.829,31.808,82.603,12.873,13.041,12.798,10.964,13.912,13.972,13.837,11.768,0.0
2023-11-01 00:35:00,38.262,37.906,31.9,82.589,12.804,12.991,12.72,10.659,13.864,13.898,13.757,11.706,0.0
2023-11-01 00:40:00,38.44,38.016,31.965,83.022,12.754,12.925,12.659,10.493,13.76,13.808,13.68,11.628,0.0
2023-11-01 00:45:00,38.551,38.104,32.0,83.368,12.697,12.841,12.592,10.484,13.686,13.719,13.612,11.598,0.0
2023-11-01 00:50:00,38.695,38.2,32.069,83.572,12.622,12.785,12.508,10.36,13.608,13.652,13.545,11.533,0.0
2023-11-01 00:55:00,38.78,38.275,32.1,83.896,12.566,12.716,12.449,10.006,13.52,13.578,13.464,11.454,0.0
2023-11-01 01:00:00,38.808,38.349,32.152,84.384,12.499,12.661,12.386,9.617,13.447,13.503,13.4,11.334,0.0
2023-11-01 01:05:00,38.899,38.405,32.2,84.889,12.425,12.593,12.305,9.348,13.367,13.417,13.316,11.209,0.0
2023-11-01 01:10:00,39.033,38.5,32.248,85.395,12.349,12.51,12.213,8.94,13.274,13.332,13.23,11.052,0.0
2023-11-01 01:15:00,39.169,38.587,32.3,85.95,12.284,12.434,12.138,8.775,13.18,13.239,13.144,10.922,607.263
2023-11-01 01:20:00,39.237,38.695,32.3,86.603,12.2,12.374,12.076,8.867,13.102,13.181,13.081,10.887,0.0
2023-11-01 01:25:00,39.262,38.69,32.289,86.915,12.152,12.308,12.025,9.168,13.042,13.115,13.012,10.904,0.0
2023-11-01 01:30:00,39.158,38.6,32.21,87.621,12.1,12.278,12.002,9.301,13.002,13.087,12.982,10.781,0.0
2023-11-01 01:35:00,39.1,38.576,32.17,88.596,12.046,12.207,11.983,9.298,12.966,13.034,12.938,10.701,0.0
2023-11-01 01:40:00,39.1,38.5,32.1,89.089,12.001,12.188,11.953,9.528,12.909,13.002,12.883,10.746,0.0
2023-11-01 01:45:00,39.1,38.486,32.019,89.078,11.985,12.137,11.927,9.777,12.878,12.981,12.84,10.858,607.282
2023-11-01 01:50:00,39.082,38.446,32.0,88.867,11.915,12.102,11.883,9.636,12.828,12.944,12.803,10.889,0.0
2023-11-01 01:55:00,39.133,38.5,32.0,88.706,11.844,12.054,11.809,9.364,12.797,12.869,12.777,10.856,0.0
2023-11-01 02:00:00,39.287,38.59,32.063,88.5,11.798,12.001,11.755,9.246,12.722,12.809,12.71,10.894,0.0
2023-11-01 02:05:00,39.465,38.6,32.0,88.503,11.763,11.979,11.71,9.371,12.698,12.779,12.691,10.896,0.0
2023-11-01 02:10:00,39.508,38.6,31.999,88.554,11.704,11.918,11.701,9.562,12.66,12.724,12.651,10.916,0.0
2023-11-01 02:15:00,39.801,38.6,31.918,87.916,11.698,11.874,11.69,9.76,12.622,12.704,12.618,11.031,0.0
2023-11-01 02:20:00,39.869,38.6,31.9,87.378,11.652,11.824,11.662,9.89,12.608,12.684,12.602,11.072,0.0
2023-11-01 02:25:00,40.001,38.6,31.9,87.089,11.602,11.8,11.621,9.772,12.591,12.651,12.588,11.065,0.0
2023-11-01 02:30:00,39.833,38.602,31.9,87.03,11.595,11.775,11.606,9.454,12.557,12.61,12.55,10.992,0.0
2023-11-01 02:35:00,39.921,38.7,31.9,86.967,11.532,11.709,11.549,8.966,12.505,12.579,12.5,10.893,0.0
