time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-09-26 00:05:00,34.752,30.6,30.8,98.0,21.128,21.366,20.941,16.198,21.775,21.952,21.826,17.98,0.0
2023-09-26 00:10:00,34.876,30.667,30.8,98.092,21.004,21.253,20.82,16.107,21.654,21.837,21.716,17.934,0.019
2023-09-26 00:15:00,35.025,30.7,30.754,98.184,20.873,21.127,20.705,16.11,21.538,21.728,21.604,17.953,0.0
2023-09-26 00:20:00,35.114,30.777,30.7,98.2,20.761,21.013,20.601,16.02,21.403,21.619,21.462,17.79,0.0
2023-09-26 00:25:00,35.22,30.84,30.7,98.2,20.647,20.904,20.471,15.904,21.291,21.49,21.36,17.734,0.0
2023-09-26 00:30:00,35.307,30.9,30.7,98.203,20.53,20.784,20.351,15.894,21.178,21.367,21.252,17.687,0.0
2023-09-26 00:35:00,35.386,30.965,30.654,98.296,20.401,20.677,20.246,15.794,21.087,21.265,21.145,17.549,0.0
2023-09-26 00:40:00,35.505,31.001,30.6,98.202,20.286,20.57,20.145,15.629,20.979,21.161,21.042,17.482,0.083
2023-09-26 00:45:00,35.603,31.1,30.6,98.276,20.178,20.432,20.039,15.596,20.877,21.057,20.951,17.47,0.0
2023-09-26 00:50:00,35.693,31.193,30.6,98.326,20.079,20.324,19.94,15.625,20.789,20.965,20.848,17.486,0.0
2023-09-26 00:55:00,35.808,31.264,30.6,98.4,19.97,20.219,19.845,15.584,20.697,20.87,20.754,17.392,0.037
2023-09-26 01:00:00,35.922,31.302,30.6,98.468,19.872,20.117,19.746,15.485,20.6,20.776,20.664,17.358,0.0
2023-09-26 01:05:00,36.041,31.4,30.6,98.532,19.77,20.017,19.649,15.502,20.467,20.677,20.56,17.308,0.0
2023-09-26 01:10:00,36.137,31.498,30.6,98.6,19.67,19.916,19.523,15.488,20.378,20.582,20.436,17.274,0.0
2023-09-26 01:15:00,36.251,31.541,30.552,98.69,19.541,19.827,19.428,15.398,20.277,20.449,20.343,17.2,0.037
2023-09-26 01:20:00,36.305,31.6,30.5,98.756,19.451,19.734,19.332,15.376,20.187,20.364,20.25,17.211,0.0
2023-09-26 01:25:00,36.457,31.657,30.5,98.826,19.363,19.634,19.249,15.372,20.108,20.279,20.161,17.211,0.0
2023-09-26 01:30:00,36.574,31.75,30.5,98.876,19.269,19.518,19.18,15.299,20.022,20.193,20.082,17.134,0.0
2023-09-26 01:35:00,36.669,31.831,30.5,98.9,19.186,19.418,19.088,15.21,19.929,20.101,19.991,17.08,0.0
2023-09-26 01:40:00,36.773,31.9,30.5,98.989,19.096,19.336,19.002,15.258,19.85,20.014,19.908,17.072,0.0
2023-09-26 01:45:00,36.844,31.971,30.5,99.017,19.01,19.254,18.917,15.26,19.766,19.934,19.824,17.01,0.0
2023-09-26 01:50:00,36.958,32.0,30.5,99.0,18.913,19.173,18.83,15.197,19.687,19.848,19.743,16.89,0.0
2023-09-26 01:55:00,37.062,32.077,30.5,99.091,18.831,19.084,18.765,15.175,19.581,19.772,19.672,16.966,0.0
2023-09-26 02:00:00,37.129,32.153,30.5,99.216,18.758,19.001,18.692,15.226,19.5,19.696,19.569,17.01,0.0
2023-09-26 02:05:00,37.218,32.2,30.497,99.236,18.676,18.917,18.592,15.242,19.415,19.595,19.49,17.014,0.0
2023-09-26 02:10:00,37.373,32.264,30.402,99.389,18.575,18.851,18.507,15.543,19.355,19.507,19.409,16.994,0.0
2023-09-26 02:15:00,37.496,32.3,30.4,99.37,18.508,18.793,18.474,15.897,19.298,19.461,19.377,16.991,0.028
