time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-20 00:05:00,31.035,28.6,29.285,98.897,14.757,14.993,14.616,10.544,15.528,15.666,15.558,12.167,0.0
2023-10-20 00:10:00,31.2,28.602,29.2,99.0,14.665,14.9,14.529,10.563,15.452,15.583,15.481,12.107,0.0
2023-10-20 00:15:00,31.318,28.614,29.2,99.0,14.58,14.795,14.452,10.46,15.36,15.494,15.387,12.072,0.0
2023-10-20 00:20:00,31.408,28.7,29.2,99.022,14.49,14.694,14.364,10.261,15.285,15.405,15.303,11.999,552.074
2023-10-20 00:25:00,31.525,28.712,29.2,99.063,14.403,14.606,14.275,10.207,15.192,15.32,15.224,11.98,0.0
2023-10-20 00:30:00,31.693,28.822,29.133,99.11,14.314,14.516,14.198,10.295,15.105,15.237,15.143,11.998,0.0
2023-10-20 00:35:00,31.79,28.887,29.1,99.11,14.221,14.439,14.112,10.212,15.024,15.164,15.065,11.81,0.0
2023-10-20 00:40:00,31.821,28.9,29.1,99.0,14.139,14.355,14.027,10.178,14.944,15.079,14.988,11.619,0.0
2023-10-20 00:45:00,31.918,28.97,29.1,99.012,14.062,14.275,13.944,10.229,14.863,14.998,14.908,11.602,0.0
2023-10-20 00:50:00,32.0,29.0,29.1,99.141,13.987,14.192,13.866,10.366,14.754,14.908,14.808,11.66,0.0
2023-10-20 00:55:00,32.089,29.0,29.023,99.201,13.902,14.107,13.772,10.475,14.686,14.844,14.724,11.717,0.0
2023-10-20 01:00:00,32.106,29.0,29.0,99.299,13.827,14.042,13.706,10.543,14.615,14.745,14.663,11.747,0.0
2023-10-20 01:05:00,32.148,29.0,28.971,99.314,13.728,13.99,13.665,10.68,14.577,14.7,14.605,11.794,607.282
2023-10-20 01:10:00,32.183,29.0,28.9,99.4,13.69,13.911,13.608,10.779,14.522,14.66,14.577,11.787,0.0
2023-10-20 01:15:00,32.2,29.0,28.807,99.493,13.616,13.883,13.597,10.851,14.501,14.614,14.527,11.824,0.0
2023-10-20 01:20:00,32.222,29.0,28.742,99.5,13.601,13.811,13.573,10.99,14.493,14.598,14.509,11.883,0.0
2023-10-20 01:25:00,32.208,29.0,28.644,99.544,13.547,13.757,13.535,11.246,14.479,14.591,14.495,11.956,0.0
2023-10-20 01:30:00,32.2,29.0,28.555,99.603,13.506,13.714,13.548,11.466,14.471,14.591,14.496,12.026,0.0
2023-10-20 01:35:00,32.119,28.938,28.464,99.699,13.501,13.699,13.582,11.637,14.479,14.595,14.498,12.109,607.272
2023-10-20 01:40:00,32.064,28.9,28.359,99.713,13.5,13.7,13.591,11.767,14.493,14.594,14.499,12.196,0.0
2023-10-20 01:45:00,32.1,28.9,28.232,99.8,13.5,13.7,13.599,11.885,14.5,14.598,14.506,12.297,0.0
2023-10-20 01:50:00,32.083,28.9,28.162,99.8,13.5,13.7,13.601,11.993,14.502,14.601,14.518,12.358,607.254
2023-10-20 01:55:00,32.094,28.9,28.098,99.862,13.5,13.7,13.604,12.057,14.522,14.612,14.548,12.404,0.0
2023-10-20 02:00:00,32.003,28.9,28.001,99.9,13.502,13.7,13.621,12.045,14.565,14.621,14.572,12.429,0.0
2023-10-20 02:05:00,32.003,28.9,27.924,99.9,13.504,13.701,13.654,11.871,14.59,14.648,14.591,12.482,0.0
2023-10-20 02:10:00,32.081,28.931,27.9,99.9,13.505,13.7,13.649,11.603,14.599,14.66,14.596,12.489,607.272
2023-10-20 02:15:00,32.105,29.016,27.9,99.901,13.5,13.7,13.622,11.426,14.598,14.668,14.606,12.42,0.0
