time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-21 00:05:00,44.373,39.349,32.7,100.074,11.412,11.784,11.479,7.57,12.242,12.496,12.422,9.808,0.0
2023-10-21 00:10:00,44.463,39.4,32.7,100.1,11.342,11.696,11.398,7.6,12.179,12.422,12.353,9.963,0.0
2023-10-21 00:15:00,44.499,39.4,32.7,100.101,11.275,11.617,11.315,7.526,12.1,12.347,12.285,9.882,0.0
2023-10-21 00:20:00,44.591,39.4,32.7,100.198,11.193,11.532,11.244,7.61,12.027,12.282,12.197,9.912,0.0
2023-10-21 00:25:00,44.678,39.4,32.7,100.217,11.114,11.469,11.181,7.709,11.963,12.204,12.131,10.085,0.0
2023-10-21 00:30:00,44.69,39.4,32.606,100.27,11.057,11.399,11.116,7.742,11.88,12.134,12.09,9.943,0.0
2023-10-21 00:35:00,44.646,39.4,32.6,100.252,10.949,11.319,11.058,7.642,11.807,12.076,12.011,9.759,0.0
2023-10-21 00:40:00,44.7,39.4,32.562,100.216,10.891,11.258,10.968,7.644,11.745,12.008,11.954,9.773,0.0
2023-10-21 00:45:00,44.7,39.4,32.5,100.3,10.816,11.193,10.9,7.607,11.7,11.944,11.866,9.742,0.0
2023-10-21 00:50:00,44.723,39.4,32.5,100.344,10.782,11.118,10.85,7.723,11.646,11.863,11.801,10.064,0.0
2023-10-21 00:55:00,44.8,39.337,32.498,100.446,10.706,11.08,10.813,8.078,11.602,11.809,11.789,10.366,0.0
2023-10-21 01:00:00,44.8,39.3,32.417,100.5,10.693,11.006,10.798,8.391,11.599,11.799,11.771,10.513,0.0
2023-10-21 01:05:00,44.79,39.26,32.37,100.5,10.634,10.951,10.772,8.315,11.598,11.795,11.734,10.396,0.0
2023-10-21 01:10:00,44.713,39.2,32.301,100.432,10.603,10.902,10.732,8.207,11.585,11.747,11.704,10.326,0.0
2023-10-21 01:15:00,44.8,39.2,32.261,100.55,10.598,10.89,10.718,8.625,11.561,11.71,11.7,10.687,0.0
2023-10-21 01:20:00,44.735,39.144,32.174,100.601,10.594,10.859,10.72,8.831,11.583,11.721,11.697,10.893,0.0
2023-10-21 01:25:00,44.7,39.035,32.045,100.681,10.587,10.833,10.757,8.905,11.599,11.731,11.7,10.978,0.0
2023-10-21 01:30:00,44.611,39.0,32.0,100.6,10.589,10.814,10.76,8.843,11.6,11.743,11.702,10.914,0.0
2023-10-21 01:35:00,44.6,39.0,31.941,100.583,10.559,10.801,10.744,8.356,11.6,11.727,11.697,10.7,0.0
2023-10-21 01:40:00,44.668,39.037,32.0,100.5,10.528,10.799,10.713,7.954,11.585,11.7,11.697,10.373,0.0
2023-10-21 01:45:00,44.726,39.151,32.0,100.478,10.502,10.765,10.658,7.642,11.529,11.673,11.652,10.042,0.0
2023-10-21 01:50:00,44.902,39.235,32.031,100.454,10.483,10.708,10.593,7.516,11.487,11.6,11.601,9.739,0.0
