time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-31 00:05:00,36.337,33.5,31.2,90.756,21.452,21.732,21.214,16.314,22.106,22.29,22.158,18.364,0.021
2023-10-31 00:10:00,36.437,33.59,31.2,90.87,21.313,21.595,21.074,16.098,21.962,22.153,22.027,18.212,0.0
2023-10-31 00:15:00,36.554,33.662,31.2,91.438,21.173,21.425,20.944,15.994,21.83,22.02,21.881,18.069,0.019
2023-10-31 00:20:00,36.741,33.701,31.256,92.443,21.036,21.294,20.81,16.003,21.689,21.877,21.745,17.982,0.019
2023-10-31 00:25:00,36.897,33.799,31.3,92.899,20.914,21.157,20.669,15.967,21.551,21.75,21.614,17.889,0.0
2023-10-31 00:30:00,37.017,33.853,31.3,93.219,20.773,21.038,20.545,15.819,21.388,21.618,21.454,17.808,0.028
2023-10-31 00:35:00,37.104,33.9,31.3,94.256,20.646,20.907,20.386,15.785,21.257,21.461,21.317,17.811,0.0
2023-10-31 00:40:00,37.211,33.998,31.3,94.479,20.506,20.775,20.264,15.694,21.131,21.334,21.186,17.694,0.0
2023-10-31 00:45:00,37.344,34.057,31.3,94.958,20.358,20.65,20.15,15.722,21.019,21.219,21.066,17.647,0.025
2023-10-31 00:50:00,37.396,34.1,31.3,94.74,20.234,20.517,20.032,15.412,20.893,21.084,20.944,17.43,0.0
2023-10-31 00:55:00,37.445,34.186,31.301,93.728,20.105,20.367,19.907,15.042,20.77,20.957,20.822,17.204,0.179
2023-10-31 01:00:00,37.556,34.272,31.366,93.197,19.988,20.246,19.772,14.849,20.651,20.834,20.693,16.953,0.0
2023-10-31 01:05:00,37.647,34.308,31.373,93.565,19.857,20.123,19.639,14.809,20.501,20.716,20.57,16.778,0.0
2023-10-31 01:10:00,37.723,34.424,31.4,94.254,19.733,19.988,19.485,14.716,20.361,20.587,20.416,16.634,0.0
2023-10-31 01:15:00,37.844,34.5,31.4,95.258,19.589,19.858,19.361,14.794,20.238,20.435,20.287,16.734,0.12
2023-10-31 01:20:00,37.954,34.513,31.4,96.341,19.451,19.745,19.252,14.901,20.128,20.314,20.174,16.782,0.0
2023-10-31 01:25:00,38.028,34.6,31.4,96.796,19.344,19.621,19.145,14.898,20.014,20.195,20.063,16.741,0.0
2023-10-31 01:30:00,38.13,34.6,31.4,97.117,19.225,19.469,19.037,14.904,19.903,20.083,19.947,16.736,0.0
2023-10-31 01:35:00,38.2,34.628,31.4,97.296,19.105,19.365,18.927,14.786,19.787,19.971,19.845,16.601,0.0
2023-10-31 01:40:00,38.257,34.7,31.4,97.032,18.991,19.25,18.812,14.487,19.685,19.865,19.732,16.375,0.0
2023-10-31 01:45:00,38.333,34.771,31.4,96.609,18.877,19.134,18.693,14.339,19.536,19.751,19.602,16.194,605.493
2023-10-31 01:50:00,38.479,34.837,31.4,96.981,18.765,19.019,18.555,14.496,19.426,19.63,19.476,16.313,0.0
2023-10-31 01:55:00,38.636,34.9,31.4,97.563,18.661,18.916,18.456,14.692,19.324,19.503,19.368,16.366,0.0
2023-10-31 02:00:00,38.716,34.9,31.4,97.826,18.517,18.804,18.366,14.666,19.224,19.399,19.278,16.308,0.268
2023-10-31 02:05:00,38.774,34.9,31.4,97.948,18.421,18.701,18.268,14.59,19.134,19.307,19.182,16.291,0.0
2023-10-31 02:10:00,38.879,34.963,31.346,98.0,18.324,18.577,18.184,14.476,19.052,19.209,19.093,16.199,0.241
2023-10-31 02:15:00,38.9,35.0,31.3,97.938,18.217,18.472,18.082,14.301,18.95,19.124,19.002,16.01,0.0
2023-10-31 02:20:00,38.953,35.049,31.301,97.824,18.119,18.375,17.988,14.101,18.86,19.021,18.911,15.83,0.0
2023-10-31 02:25:00,39.031,35.1,31.3,97.963,18.024,18.274,17.886,13.988,18.764,18.926,18.807,15.829,607.198
2023-10-31 02:30:00,39.126,35.153,31.3,98.139,17.922,18.178,17.799,14.007,18.668,18.832,18.715,15.758,674.037
2023-10-31 02:35:00,39.233,35.23,31.3,98.273,17.826,18.082,17.677,14.137,18.544,18.744,18.618,15.813,0.0
2023-10-31 02:40:00,39.351,35.275,31.3,98.511,17.746,17.993,17.587,14.368,18.446,18.657,18.508,15.931,0.0
