time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-28 00:05:00,37.813,34.4,30.734,99.454,17.917,18.152,17.795,14.094,18.601,18.787,18.693,15.506,0.0
2023-10-28 00:10:00,37.914,34.416,30.7,99.503,17.82,18.061,17.687,14.141,18.495,18.696,18.574,15.5,0.0
2023-10-28 00:15:00,37.994,34.497,30.632,99.52,17.712,17.964,17.592,14.145,18.405,18.572,18.48,15.482,0.0
2023-10-28 00:20:00,38.002,34.499,30.6,99.594,17.599,17.875,17.505,14.017,18.316,18.489,18.397,15.386,0.0
2023-10-28 00:25:00,38.062,34.5,30.6,99.42,17.506,17.784,17.415,13.918,18.24,18.4,18.303,15.128,607.235
2023-10-28 00:30:00,38.109,34.562,30.6,99.393,17.404,17.648,17.313,14.053,18.154,18.313,18.212,15.015,0.0
2023-10-28 00:35:00,38.199,34.6,30.576,99.476,17.326,17.57,17.218,14.277,18.091,18.233,18.138,14.987,607.133
2023-10-28 00:40:00,38.2,34.6,30.5,99.553,17.265,17.496,17.187,14.529,18.021,18.191,18.09,15.054,0.0
2023-10-28 00:45:00,38.194,34.533,30.459,99.6,17.203,17.428,17.123,14.527,17.999,18.132,18.054,15.102,606.828
2023-10-28 00:50:00,38.109,34.457,30.351,99.676,17.163,17.393,17.103,14.369,17.991,18.113,18.018,15.165,0.0
2023-10-28 00:55:00,38.135,34.4,30.27,99.802,17.102,17.327,17.099,14.507,17.979,18.101,18.002,15.428,0.0
2023-10-28 01:00:00,38.145,34.353,30.145,99.9,17.097,17.3,17.1,14.733,17.963,18.101,18.0,15.54,1.845
2023-10-28 01:05:00,38.079,34.3,30.075,99.9,17.08,17.297,17.099,14.639,17.966,18.099,17.998,15.585,0.0
2023-10-28 01:10:00,38.0,34.3,30.0,99.9,17.021,17.233,17.087,14.346,17.943,18.094,17.997,15.517,0.0
2023-10-28 01:15:00,38.075,34.346,30.0,99.9,16.998,17.202,17.016,14.071,17.915,18.063,17.963,15.4,0.0
2023-10-28 01:20:00,38.167,34.422,30.0,99.938,16.965,17.177,16.983,13.873,17.899,18.007,17.905,15.39,0.0
2023-10-28 01:25:00,38.39,34.545,30.0,99.999,16.899,17.104,16.905,13.931,17.847,17.976,17.888,15.343,0.0
2023-10-28 01:30:00,38.553,34.645,30.04,100.0,16.873,17.082,16.845,13.754,17.795,17.902,17.814,15.255,0.0
2023-10-28 01:35:00,38.666,34.729,30.1,99.969,16.797,17.004,16.789,13.518,17.717,17.84,17.771,15.149,0.0
2023-10-28 01:40:00,38.837,34.858,30.129,100.0,16.74,16.954,16.688,13.466,17.611,17.767,17.659,15.085,607.161
2023-10-28 01:45:00,38.927,34.946,30.2,100.0,16.639,16.893,16.594,13.274,17.533,17.653,17.59,14.971,0.0
2023-10-28 01:50:00,39.042,35.064,30.201,100.0,16.577,16.818,16.515,13.11,17.463,17.587,17.507,14.884,0.0
2023-10-28 01:55:00,39.182,35.199,30.296,100.092,16.501,16.758,16.445,13.118,17.387,17.5,17.42,14.884,0.0
2023-10-28 02:00:00,39.249,35.297,30.3,100.014,16.428,16.656,16.374,12.939,17.296,17.413,17.348,14.707,1214.545
2023-10-28 02:05:00,39.344,35.351,30.3,100.0,16.369,16.584,16.295,12.867,17.21,17.345,17.27,14.569,0.0
2023-10-28 02:10:00,39.491,35.43,30.375,100.014,16.295,16.504,16.215,13.03,17.131,17.263,17.195,14.634,607.272
2023-10-28 02:15:00,39.605,35.5,30.4,100.1,16.213,16.433,16.163,13.214,17.063,17.194,17.11,14.67,674.747
2023-10-28 02:20:00,39.695,35.5,30.399,100.1,16.154,16.372,16.099,13.215,16.995,17.116,17.054,14.63,0.0
2023-10-28 02:25:00,39.709,35.584,30.316,100.104,16.093,16.302,16.022,13.101,16.918,17.055,16.995,14.587,0.0
2023-10-28 02:30:00,39.798,35.6,30.3,100.1,16.013,16.226,15.982,13.045,16.851,16.985,16.91,14.533,0.0
2023-10-28 02:35:00,39.882,35.668,30.3,100.194,15.943,16.172,15.9,13.149,16.796,16.909,16.851,14.598,607.245
2023-10-28 02:40:00,39.942,35.7,30.3,100.2,15.891,16.102,15.86,13.164,16.731,16.854,16.796,14.596,674.747
2023-10-28 02:45:00,40.014,35.7,30.3,100.264,15.822,16.036,15.8,13.192,16.641,16.801,16.733,14.601,0.0
2023-10-28 02:50:00,40.083,35.758,30.3,100.3,15.777,15.996,15.751,13.095,16.6,16.738,16.657,14.57,0.0
2023-10-28 02:55:00,40.097,35.8,30.299,100.238,15.689,15.914,15.652,12.71,16.528,16.661,16.598,14.401,0.0
2023-10-28 03:00:00,40.097,35.833,30.3,100.2,15.6,15.856,15.591,12.456,16.473,16.594,16.526,14.181,0.0
2023-10-28 03:05:00,40.145,35.949,30.3,100.2,15.541,15.798,15.504,12.28,16.394,16.507,16.468,14.004,607.282
2023-10-28 03:10:00,40.206,36.042,30.3,100.131,15.479,15.71,15.42,12.117,16.32,16.449,16.394,13.814,0.0
2023-10-28 03:15:00,40.299,36.114,30.355,100.155,15.401,15.604,15.357,12.013,16.246,16.383,16.309,13.712,0.0
2023-10-28 03:20:00,40.354,36.189,30.4,100.154,15.323,15.546,15.281,12.096,16.182,16.301,16.237,13.837,0.0
2023-10-28 03:25:00,40.445,36.283,30.4,100.247,15.27,15.482,15.204,12.231,16.109,16.223,16.177,13.927,674.757
2023-10-28 03:30:00,40.5,36.3,30.4,100.303,15.201,15.406,15.154,12.299,16.049,16.165,16.104,13.985,0.0
2023-10-28 03:35:00,40.527,36.3,30.4,100.356,15.136,15.357,15.098,12.301,15.994,16.107,16.046,13.945,1226.811
2023-10-28 03:40:00,40.599,36.379,30.4,100.3,15.082,15.292,15.04,12.145,15.927,16.059,15.994,13.754,552.074
2023-10-28 03:45:00,40.6,36.4,30.4,100.301,15.011,15.231,14.987,12.065,15.872,15.992,15.92,13.666,607.282
2023-10-28 03:50:00,40.685,36.473,30.4,100.37,14.952,15.169,14.908,12.068,15.804,15.919,15.87,13.707,607.282
2023-10-28 03:55:00,40.727,36.544,30.4,100.4,14.894,15.111,14.869,12.078,15.744,15.874,15.803,13.673,0.0
2023-10-28 04:00:00,40.8,36.6,30.4,100.4,14.82,15.036,14.784,12.009,15.662,15.808,15.758,13.554,1159.338
2023-10-28 04:05:00,40.801,36.6,30.4,100.4,14.722,14.992,14.703,11.934,15.602,15.757,15.66,13.473,0.0
