time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-18 00:05:00,29.769,31.798,32.431,91.585,17.066,17.314,17.041,13.288,17.892,18.044,17.981,13.964,1159.321
2023-10-18 00:10:00,29.822,31.8,32.4,91.196,16.988,17.235,16.969,13.221,17.807,17.973,17.904,13.908,0.0
2023-10-18 00:15:00,29.9,31.842,32.4,90.938,16.903,17.156,16.893,13.167,17.732,17.898,17.83,13.875,607.272
2023-10-18 00:20:00,29.982,31.9,32.4,90.96,16.828,17.088,16.808,13.11,17.626,17.816,17.766,13.818,552.066
2023-10-18 00:25:00,30.091,31.973,32.35,91.469,16.76,17.005,16.744,13.067,17.547,17.747,17.658,13.791,0.0
2023-10-18 00:30:00,30.134,32.0,32.3,91.843,16.649,16.92,16.629,12.996,17.487,17.643,17.585,13.717,0.0
2023-10-18 00:35:00,30.291,32.017,32.3,92.186,16.587,16.86,16.56,12.988,17.409,17.577,17.505,13.651,0.0
2023-10-18 00:40:00,30.36,32.1,32.3,91.411,16.502,16.785,16.487,12.974,17.328,17.488,17.425,13.603,0.0
2023-10-18 00:45:00,30.393,32.118,32.3,92.263,16.42,16.681,16.401,12.908,17.259,17.404,17.355,13.6,607.217
2023-10-18 00:50:00,30.5,32.249,32.3,91.365,16.349,16.595,16.319,12.83,17.186,17.337,17.286,13.603,607.245
2023-10-18 00:55:00,30.582,32.3,32.3,91.943,16.29,16.517,16.244,12.802,17.107,17.258,17.211,13.523,0.0
2023-10-18 01:00:00,30.683,32.313,32.3,92.744,16.198,16.45,16.183,12.789,17.04,17.199,17.131,13.502,0.0
2023-10-18 01:05:00,30.76,32.4,32.3,93.459,16.126,16.374,16.101,12.682,16.969,17.117,17.059,13.5,0.0
2023-10-18 01:10:00,30.862,32.402,32.3,93.09,16.052,16.297,16.016,12.496,16.896,17.054,16.994,13.492,0.0
2023-10-18 01:15:00,30.967,32.5,32.3,92.645,15.983,16.219,15.946,12.168,16.821,16.972,16.908,13.409,0.0
2023-10-18 01:20:00,31.154,32.564,32.327,92.489,15.896,16.13,15.856,11.789,16.725,16.881,16.823,13.275,0.0
2023-10-18 01:25:00,31.329,32.696,32.398,91.987,15.804,16.049,15.745,11.472,16.601,16.773,16.705,13.023,0.0
2023-10-18 01:30:00,31.497,32.813,32.407,91.838,15.676,15.957,15.598,11.177,16.473,16.626,16.564,12.833,0.0
2023-10-18 01:35:00,31.612,32.962,32.455,91.954,15.566,15.85,15.477,10.864,16.342,16.5,16.439,12.711,0.0
