time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-26 00:05:00,34.69,30.1,27.0,99.455,17.186,17.417,17.008,12.605,17.865,18.029,17.92,14.463,607.272
2023-10-26 00:10:00,34.791,30.15,27.0,99.449,17.076,17.305,16.905,12.594,17.758,17.928,17.807,14.366,0.0
2023-10-26 00:15:00,34.889,30.2,27.0,99.5,16.96,17.201,16.798,12.529,17.621,17.822,17.684,14.299,0.0
2023-10-26 00:20:00,34.971,30.203,26.998,99.539,16.861,17.088,16.673,12.431,17.528,17.706,17.574,14.241,0.0
2023-10-26 00:25:00,35.046,30.297,26.907,99.567,16.739,16.983,16.555,12.321,17.42,17.58,17.471,14.14,0.0
2023-10-26 00:30:00,35.148,30.3,26.9,99.6,16.606,16.876,16.454,12.223,17.323,17.48,17.373,14.153,607.282
2023-10-26 00:35:00,35.228,30.349,26.9,99.693,16.508,16.773,16.358,12.262,17.224,17.38,17.275,14.169,0.0
2023-10-26 00:40:00,35.324,30.4,26.9,99.7,16.407,16.635,16.267,12.24,17.13,17.28,17.18,14.101,0.0
2023-10-26 00:45:00,35.387,30.493,26.9,99.79,16.31,16.539,16.175,12.29,17.042,17.191,17.083,14.1,0.0
2023-10-26 00:50:00,35.465,30.5,26.9,99.792,16.214,16.439,16.084,12.205,16.946,17.096,16.996,14.092,0.0
2023-10-26 00:55:00,35.562,30.551,26.9,99.8,16.115,16.347,15.991,12.2,16.85,17.001,16.908,14.006,674.757
2023-10-26 01:00:00,35.643,30.6,26.863,99.8,16.015,16.254,15.902,12.194,16.759,16.916,16.815,13.945,607.282
2023-10-26 01:05:00,35.718,30.6,26.8,99.808,15.931,16.163,15.81,12.107,16.648,16.832,16.724,13.902,607.282
2023-10-26 01:10:00,35.781,30.711,26.8,99.876,15.844,16.073,15.719,11.991,16.568,16.749,16.612,13.833,0.0
2023-10-26 01:15:00,35.828,30.8,26.8,99.9,15.755,15.99,15.613,11.89,16.489,16.635,16.526,13.739,0.0
2023-10-26 01:20:00,35.9,30.8,26.8,99.9,15.633,15.897,15.523,11.8,16.394,16.55,16.44,13.675,607.208
2023-10-26 01:25:00,35.997,30.891,26.8,99.953,15.544,15.816,15.439,11.809,16.311,16.46,16.363,13.738,0.0
2023-10-26 01:30:00,36.076,30.9,26.8,100.0,15.466,15.716,15.361,11.81,16.226,16.373,16.282,13.69,0.0
2023-10-26 01:35:00,36.166,30.989,26.8,100.041,15.381,15.603,15.281,11.767,16.151,16.301,16.193,13.609,0.0
2023-10-26 01:40:00,36.2,31.019,26.8,100.1,15.295,15.519,15.195,11.681,16.074,16.206,16.104,13.592,0.0
2023-10-26 01:45:00,36.224,31.061,26.8,100.1,15.208,15.435,15.113,11.578,15.994,16.134,16.027,13.5,0.0
2023-10-26 01:50:00,36.317,31.121,26.8,100.1,15.13,15.361,15.038,11.601,15.908,16.061,15.967,13.503,0.0
2023-10-26 01:55:00,36.396,31.2,26.8,100.1,15.051,15.29,14.971,11.577,15.836,15.976,15.889,13.462,0.0
2023-10-26 02:00:00,36.476,31.2,26.705,100.182,14.975,15.204,14.895,11.506,15.763,15.903,15.81,13.471,0.0
2023-10-26 02:05:00,36.551,31.294,26.7,100.2,14.899,15.123,14.805,11.512,15.669,15.824,15.738,13.41,0.0
2023-10-26 02:10:00,36.6,31.3,26.7,100.2,14.814,15.052,14.708,11.506,15.597,15.76,15.64,13.337,0.0
2023-10-26 02:15:00,36.675,31.331,26.7,100.2,14.712,14.981,14.635,11.503,15.518,15.662,15.579,13.3,0.0
2023-10-26 02:20:00,36.735,31.4,26.7,100.274,14.647,14.903,14.587,11.496,15.465,15.584,15.511,13.235,0.0
2023-10-26 02:25:00,36.8,31.469,26.698,100.249,14.582,14.824,14.506,11.438,15.394,15.516,15.436,13.135,0.0
2023-10-26 02:30:00,36.856,31.511,26.606,100.3,14.504,14.719,14.441,11.391,15.315,15.453,15.376,13.1,0.0
2023-10-26 02:35:00,36.9,31.6,26.6,100.3,14.433,14.666,14.387,11.251,15.259,15.387,15.308,13.024,0.0
2023-10-26 02:40:00,36.973,31.6,26.6,100.3,14.369,14.594,14.303,11.177,15.195,15.311,15.25,13.004,0.0
2023-10-26 02:45:00,37.077,31.617,26.6,100.3,14.3,14.513,14.24,11.193,15.116,15.253,15.181,12.972,607.245
2023-10-26 02:50:00,37.155,31.757,26.6,100.381,14.227,14.456,14.189,11.198,15.072,15.19,15.117,12.985,0.0
2023-10-26 02:55:00,37.2,31.8,26.6,100.4,14.174,14.395,14.109,11.138,15.002,15.118,15.057,12.855,0.0
2023-10-26 03:00:00,37.281,31.825,26.6,100.4,14.1,14.314,14.055,11.126,14.941,15.069,14.993,12.801,0.0
2023-10-26 03:05:00,37.385,31.9,26.6,100.4,14.032,14.261,13.999,11.189,14.89,15.005,14.938,12.749,0.0
2023-10-26 03:10:00,37.452,31.9,26.6,100.4,13.99,14.2,13.944,11.22,14.823,14.946,14.892,12.679,0.0
2023-10-26 03:15:00,37.5,31.94,26.6,100.4,13.904,14.126,13.894,11.135,14.738,14.894,14.809,12.601,0.0
2023-10-26 03:20:00,37.526,32.0,26.6,100.4,13.872,14.088,13.817,11.1,14.682,14.814,14.744,12.6,607.282
2023-10-26 03:25:00,37.598,32.063,26.6,100.469,13.781,14.013,13.729,11.027,14.619,14.741,14.681,12.58,0.0
2023-10-26 03:30:00,37.641,32.1,26.6,100.5,13.704,13.954,13.686,10.856,14.577,14.686,14.62,12.504,0.0
