time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-09-24 00:05:00,38.38,37.3,33.6,87.896,23.274,23.499,22.983,19.125,24.047,24.18,23.981,20.153,0.0
2023-09-24 00:10:00,38.401,37.388,33.6,87.393,23.18,23.385,22.899,19.317,23.974,24.099,23.898,20.191,0.0
2023-09-24 00:15:00,38.433,37.385,33.6,87.07,23.096,23.289,22.832,19.385,23.898,24.026,23.831,20.201,0.123
2023-09-24 00:20:00,38.5,37.346,33.505,86.985,23.015,23.207,22.771,19.387,23.822,23.959,23.772,20.205,0.0
2023-09-24 00:25:00,38.5,37.4,33.5,86.304,22.936,23.123,22.704,19.36,23.772,23.896,23.702,20.271,0.0
2023-09-24 00:30:00,38.558,37.4,33.5,86.069,22.868,23.064,22.626,19.158,23.702,23.817,23.628,20.268,0.019
2023-09-24 00:35:00,38.643,37.46,33.5,86.019,22.782,22.965,22.55,18.894,23.619,23.746,23.555,20.219,0.0
2023-09-24 00:40:00,38.779,37.588,33.5,86.855,22.691,22.89,22.418,18.577,23.521,23.647,23.472,20.115,0.0
2023-09-24 00:45:00,38.975,37.714,33.534,89.334,22.598,22.798,22.329,18.373,23.419,23.546,23.345,19.984,0.0
2023-09-24 00:50:00,39.157,37.821,33.599,89.898,22.481,22.704,22.225,18.186,23.282,23.43,23.233,19.859,0.019
2023-09-24 00:55:00,39.29,37.901,33.6,90.182,22.375,22.611,22.136,18.027,23.185,23.292,23.135,19.737,0.0
2023-09-24 01:00:00,39.399,37.978,33.6,90.342,22.294,22.506,22.054,17.987,23.083,23.209,23.041,19.597,0.017
2023-09-24 01:05:00,39.403,38.0,33.6,90.396,22.201,22.414,21.988,17.911,22.994,23.116,22.957,19.453,0.009
2023-09-24 01:10:00,39.511,38.066,33.6,90.695,22.114,22.321,21.9,17.694,22.901,23.024,22.872,19.353,0.019
2023-09-24 01:15:00,39.647,38.182,33.6,91.615,22.024,22.229,21.806,17.533,22.794,22.932,22.767,19.254,0.018
2023-09-24 01:20:00,39.789,38.277,33.679,92.144,21.915,22.128,21.699,17.392,22.683,22.82,22.66,19.134,0.009
2023-09-24 01:25:00,40.043,38.438,33.739,92.682,21.812,22.019,21.571,17.254,22.554,22.689,22.53,18.982,0.0
2023-09-24 01:30:00,40.257,38.598,33.8,93.054,21.691,21.909,21.419,17.127,22.399,22.566,22.367,18.835,0.0
2023-09-24 01:35:00,40.456,38.725,33.863,93.281,21.57,21.793,21.303,16.941,22.266,22.407,22.249,18.743,0.0
2023-09-24 01:40:00,40.555,38.818,33.93,93.143,21.427,21.682,21.18,16.676,22.134,22.279,22.119,18.574,0.019
2023-09-24 01:45:00,40.684,38.964,34.0,92.926,21.303,21.56,21.058,16.449,22.005,22.151,21.989,18.335,0.021
2023-09-24 01:50:00,40.842,39.085,34.036,93.504,21.175,21.411,20.936,16.357,21.868,22.027,21.867,18.2,0.019
2023-09-24 01:55:00,41.01,39.167,34.1,94.167,21.056,21.289,20.813,16.299,21.741,21.891,21.736,18.102,0.019
2023-09-24 02:00:00,41.157,39.265,34.1,95.061,20.931,21.172,20.691,16.304,21.605,21.775,21.617,18.034,0.0
2023-09-24 02:05:00,41.273,39.34,34.167,95.409,20.818,21.045,20.576,16.132,21.46,21.652,21.463,17.944,0.0
2023-09-24 02:10:00,41.334,39.425,34.2,95.264,20.683,20.932,20.432,15.983,21.33,21.522,21.342,17.759,0.0
2023-09-24 02:15:00,41.461,39.5,34.2,95.47,20.565,20.812,20.315,15.979,21.208,21.374,21.213,17.655,0.028
2023-09-24 02:20:00,41.602,39.585,34.2,96.168,20.417,20.689,20.2,16.059,21.087,21.249,21.099,17.67,0.0
2023-09-24 02:25:00,41.707,39.6,34.211,96.468,20.296,20.575,20.086,15.964,20.958,21.133,20.979,17.589,0.0
2023-09-24 02:30:00,41.819,39.688,34.241,96.546,20.189,20.432,19.969,15.848,20.853,21.029,20.871,17.529,0.028
2023-09-24 02:35:00,41.944,39.7,34.266,96.823,20.068,20.312,19.864,15.87,20.745,20.917,20.761,17.525,0.0
2023-09-24 02:40:00,42.057,39.749,34.3,97.06,19.958,20.204,19.767,15.801,20.65,20.813,20.652,17.483,0.053
2023-09-24 02:45:00,42.148,39.8,34.3,97.197,19.852,20.095,19.667,15.784,20.515,20.7,20.557,17.471,0.062
2023-09-24 02:50:00,42.246,39.888,34.225,97.363,19.741,19.986,19.534,15.813,20.397,20.596,20.419,17.414,0.0
2023-09-24 02:55:00,42.326,39.9,34.212,97.5,19.624,19.892,19.435,15.775,20.3,20.472,20.325,17.373,0.0
