time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-03 00:05:00,35.005,32.2,32.6,97.9,19.182,19.424,18.986,14.339,19.832,20.015,19.875,16.077,550.448
2023-10-03 00:10:00,35.058,32.2,32.6,97.928,19.064,19.303,18.874,14.188,19.718,19.892,19.765,16.01,0.0
2023-10-03 00:15:00,35.181,32.262,32.559,98.06,18.95,19.187,18.766,14.188,19.587,19.791,19.65,16.028,607.115
2023-10-03 00:20:00,35.356,32.3,32.5,98.165,18.83,19.074,18.661,14.269,19.469,19.685,19.519,16.012,0.0
2023-10-03 00:25:00,35.514,32.3,32.492,98.294,18.723,18.968,18.522,14.397,19.368,19.544,19.422,16.047,0.0
2023-10-03 00:30:00,35.611,32.315,32.4,98.404,18.606,18.851,18.432,14.449,19.268,19.444,19.331,16.021,0.0
2023-10-03 00:35:00,35.7,32.4,32.396,98.5,18.48,18.754,18.336,14.442,19.18,19.346,19.229,16.022,0.0
2023-10-03 00:40:00,35.808,32.4,32.305,98.562,18.378,18.655,18.245,14.359,19.077,19.249,19.139,16.009,0.0
2023-10-03 00:45:00,35.896,32.478,32.3,98.613,18.28,18.526,18.156,14.308,18.995,19.16,19.057,16.001,607.115
2023-10-03 00:50:00,35.985,32.5,32.3,98.7,18.189,18.429,18.07,14.218,18.902,19.083,18.964,15.986,0.0
2023-10-03 00:55:00,36.088,32.5,32.224,98.7,18.095,18.336,17.993,14.18,18.827,18.999,18.889,15.909,0.0
2023-10-03 01:00:00,36.156,32.579,32.2,98.7,18.007,18.244,17.899,14.053,18.75,18.909,18.801,15.86,0.0
2023-10-03 01:05:00,36.243,32.6,32.192,98.7,17.915,18.157,17.819,14.038,18.669,18.829,18.715,15.801,552.007
2023-10-03 01:10:00,36.367,32.665,32.102,98.7,17.824,18.078,17.732,13.981,18.567,18.752,18.645,15.639,0.0
2023-10-03 01:15:00,36.473,32.744,32.1,98.655,17.736,17.983,17.614,13.916,18.481,18.669,18.524,15.503,0.0
2023-10-03 01:20:00,36.535,32.8,32.114,98.65,17.623,17.902,17.53,13.846,18.398,18.547,18.447,15.406,0.0
2023-10-03 01:25:00,36.597,32.88,32.165,98.675,17.534,17.811,17.448,13.632,18.307,18.469,18.369,15.35,0.0
2023-10-03 01:30:00,36.68,32.929,32.2,98.685,17.443,17.709,17.36,13.513,18.224,18.38,18.283,15.365,0.0
2023-10-03 01:35:00,36.777,33.081,32.2,98.798,17.36,17.601,17.273,13.411,18.134,18.294,18.199,15.292,0.0
2023-10-03 01:40:00,36.891,33.1,32.164,98.863,17.274,17.514,17.188,13.377,18.043,18.207,18.11,15.2,0.0
2023-10-03 01:45:00,36.975,33.182,32.2,98.893,17.184,17.425,17.098,13.361,17.966,18.123,18.031,15.19,0.0
2023-10-03 01:50:00,37.056,33.2,32.2,98.925,17.096,17.34,17.017,13.28,17.894,18.038,17.944,15.096,1214.526
2023-10-03 01:55:00,37.161,33.265,32.2,99.012,17.01,17.261,16.934,13.258,17.798,17.952,17.864,15.129,607.254
2023-10-03 02:00:00,37.277,33.358,32.139,99.122,16.923,17.176,16.852,13.243,17.702,17.866,17.783,15.106,0.0
2023-10-03 02:05:00,37.373,33.4,32.1,99.2,16.846,17.09,16.78,13.215,17.601,17.79,17.668,15.092,0.0
2023-10-03 02:10:00,37.487,33.439,32.1,99.247,16.771,17.016,16.671,13.195,17.518,17.678,17.592,15.005,552.057
2023-10-03 02:15:00,37.578,33.5,32.1,99.264,16.642,16.93,16.591,13.194,17.446,17.589,17.507,14.997,0.0
2023-10-03 02:20:00,37.681,33.5,32.1,99.344,16.571,16.851,16.511,13.191,17.368,17.508,17.434,14.982,0.0
2023-10-03 02:25:00,37.752,33.587,32.1,99.4,16.498,16.775,16.437,13.222,17.294,17.439,17.37,14.986,0.0
2023-10-03 02:30:00,37.851,33.6,32.087,99.456,16.42,16.676,16.385,13.232,17.218,17.37,17.299,14.992,0.0
