time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-30 00:05:00,36.397,33.397,31.194,98.909,18.597,18.822,18.36,14.308,19.249,19.399,19.288,16.194,0.0
2023-10-30 00:10:00,36.542,33.4,31.1,99.0,18.461,18.699,18.256,14.405,19.144,19.281,19.179,16.149,0.0
2023-10-30 00:15:00,36.687,33.4,31.041,99.083,18.358,18.56,18.157,14.578,19.039,19.179,19.078,16.135,0.0
2023-10-30 00:20:00,36.836,33.337,30.982,99.208,18.258,18.452,18.084,14.802,18.945,19.086,18.993,16.247,0.595
2023-10-30 00:25:00,36.867,33.3,30.859,99.3,18.163,18.361,18.005,14.893,18.866,19.007,18.902,16.293,0.0
2023-10-30 00:30:00,36.848,33.3,30.799,99.358,18.084,18.281,17.934,15.039,18.796,18.919,18.828,16.367,0.0
2023-10-30 00:35:00,36.933,33.241,30.669,99.606,18.005,18.204,17.9,15.82,18.751,18.887,18.799,17.02,0.025
2023-10-30 00:40:00,36.993,33.155,30.533,99.8,17.984,18.171,17.904,16.444,18.754,18.889,18.797,17.525,0.051
2023-10-30 00:45:00,37.031,33.023,30.333,99.865,17.963,18.117,17.939,16.852,18.79,18.899,18.803,18.059,0.0
2023-10-30 00:50:00,37.08,32.9,30.101,99.9,17.951,18.101,18.0,17.007,18.816,18.915,18.866,18.202,0.0
2023-10-30 00:55:00,37.117,32.81,29.949,99.9,17.945,18.1,18.015,17.03,18.891,18.984,18.899,18.302,0.0
2023-10-30 01:00:00,37.132,32.728,29.818,99.9,17.98,18.101,18.08,17.089,18.907,19.0,18.941,18.362,0.0
2023-10-30 01:05:00,37.285,32.7,29.7,99.84,17.988,18.104,18.096,16.898,18.966,19.01,18.989,18.324,0.0
2023-10-30 01:10:00,37.435,32.703,29.65,99.927,17.999,18.132,18.106,17.335,19.0,19.064,19.006,18.643,0.0
2023-10-30 01:15:00,37.528,32.736,29.568,99.946,18.022,18.184,18.172,17.188,19.064,19.101,19.076,18.619,0.019
2023-10-30 01:20:00,37.608,32.8,29.5,99.834,18.05,18.199,18.198,17.113,19.098,19.135,19.1,18.578,0.009
2023-10-30 01:25:00,37.773,32.805,29.479,99.886,18.095,18.201,18.209,17.289,19.119,19.184,19.127,18.735,0.0
2023-10-30 01:30:00,37.878,32.9,29.4,99.817,18.116,18.228,18.273,17.39,19.191,19.202,19.19,18.863,0.0
2023-10-30 01:35:00,38.0,32.9,29.308,99.782,18.175,18.296,18.304,17.503,19.227,19.26,19.214,19.03,0.0
2023-10-30 01:40:00,38.079,32.966,29.3,99.64,18.205,18.302,18.341,17.369,19.297,19.299,19.29,18.945,0.0
2023-10-30 01:45:00,38.2,33.0,29.3,99.513,18.232,18.32,18.389,17.384,19.3,19.313,19.301,18.962,0.0
2023-10-30 01:50:00,38.33,33.088,29.3,99.257,18.257,18.387,18.402,17.41,19.326,19.368,19.341,19.011,0.0
2023-10-30 01:55:00,38.447,33.184,29.3,98.989,18.3,18.4,18.429,17.406,19.389,19.4,19.387,19.048,0.036
2023-10-30 02:00:00,38.605,33.274,29.3,98.434,18.314,18.4,18.459,17.138,19.401,19.405,19.4,18.852,0.009
2023-10-30 02:05:00,38.774,33.386,29.352,97.522,18.321,18.403,18.421,16.919,19.398,19.403,19.4,18.704,0.034
2023-10-30 02:10:00,38.931,33.535,29.4,97.618,18.343,18.42,18.414,17.169,19.399,19.404,19.401,18.748,0.0
2023-10-30 02:15:00,39.049,33.6,29.434,97.651,18.356,18.44,18.432,17.222,19.402,19.403,19.4,18.786,0.0
2023-10-30 02:20:00,39.153,33.661,29.411,97.661,18.364,18.46,18.45,17.246,19.406,19.405,19.402,18.719,0.0
2023-10-30 02:25:00,39.284,33.775,29.5,97.066,18.352,18.444,18.418,16.96,19.401,19.405,19.401,18.519,0.103
2023-10-30 02:30:00,39.457,33.947,29.569,97.077,18.342,18.423,18.4,16.702,19.391,19.399,19.392,18.369,0.054
2023-10-30 02:35:00,39.642,34.092,29.611,96.761,18.314,18.403,18.375,16.48,19.326,19.368,19.346,18.216,0.0
2023-10-30 02:40:00,39.798,34.232,29.736,95.966,18.292,18.4,18.302,16.135,19.295,19.304,19.3,17.842,0.0
2023-10-30 02:45:00,39.975,34.407,29.82,95.625,18.243,18.359,18.246,15.833,19.223,19.239,19.235,17.535,0.028
2023-10-30 02:50:00,40.171,34.567,29.9,96.405,18.193,18.302,18.183,15.74,19.152,19.178,19.18,17.416,0.028
2023-10-30 02:55:00,40.339,34.724,29.969,96.61,18.144,18.261,18.103,15.511,19.078,19.101,19.102,17.132,0.0
2023-10-30 03:00:00,40.47,34.82,30.035,96.797,18.086,18.201,18.026,15.297,18.993,19.019,19.019,16.958,0.062
2023-10-30 03:05:00,40.603,34.955,30.1,97.068,18.01,18.136,17.94,15.088,18.9,18.944,18.934,16.798,0.0
2023-10-30 03:10:00,40.771,35.094,30.181,97.621,17.94,18.074,17.877,15.126,18.812,18.857,18.85,16.767,0.0
2023-10-30 03:15:00,40.892,35.199,30.2,98.17,17.873,18.003,17.799,15.162,18.726,18.786,18.765,16.678,0.065
2023-10-30 03:20:00,40.991,35.288,30.201,98.493,17.805,17.927,17.715,15.11,18.652,18.704,18.694,16.596,0.0
2023-10-30 03:25:00,41.082,35.36,30.294,98.762,17.725,17.873,17.614,15.104,18.533,18.606,18.602,16.641,0.0
2023-10-30 03:30:00,41.168,35.4,30.3,99.046,17.626,17.801,17.564,15.105,18.472,18.513,18.502,16.587,0.0
2023-10-30 03:35:00,41.222,35.476,30.3,99.139,17.566,17.723,17.5,14.997,18.392,18.447,18.431,16.543,0.0
2023-10-30 03:40:00,41.307,35.575,30.3,99.283,17.491,17.625,17.416,14.977,18.316,18.39,18.365,16.514,0.0
2023-10-30 03:45:00,41.398,35.647,30.3,99.466,17.407,17.569,17.363,15.026,18.254,18.307,18.296,16.615,0.148
2023-10-30 03:50:00,41.474,35.7,30.335,99.612,17.358,17.501,17.301,15.182,18.194,18.254,18.219,16.784,0.0
2023-10-30 03:55:00,41.549,35.777,30.311,99.764,17.299,17.445,17.264,15.397,18.141,18.199,18.193,16.934,0.062
2023-10-30 04:00:00,41.596,35.8,30.3,99.9,17.249,17.399,17.214,15.451,18.104,18.181,18.126,17.0,0.0
2023-10-30 04:05:00,41.585,35.842,30.289,99.993,17.201,17.353,17.2,15.539,18.089,18.134,18.103,17.143,0.0
2023-10-30 04:10:00,41.6,35.885,30.2,100.089,17.184,17.304,17.193,15.645,18.053,18.103,18.098,17.175,0.0
2023-10-30 04:15:00,41.601,35.9,30.2,100.039,17.129,17.294,17.175,15.483,18.027,18.099,18.084,17.088,0.0
2023-10-30 04:20:00,41.671,35.926,30.2,100.066,17.098,17.239,17.117,15.386,18.004,18.085,18.031,16.995,0.034
2023-10-30 04:25:00,41.753,36.0,30.2,100.118,17.075,17.201,17.096,15.374,17.99,18.033,18.001,17.039,0.0
2023-10-30 04:30:00,41.879,36.05,30.2,100.2,17.015,17.194,17.069,15.396,17.959,18.001,17.993,17.12,0.037
2023-10-30 04:35:00,41.962,36.121,30.2,100.239,17.0,17.138,17.02,15.358,17.925,17.997,17.979,17.09,0.0
2023-10-30 04:40:00,42.0,36.2,30.2,100.244,16.982,17.102,17.003,15.191,17.913,17.99,17.952,16.713,0.0
2023-10-30 04:45:00,42.068,36.248,30.2,100.164,16.918,17.093,16.976,14.807,17.896,17.917,17.902,16.522,0.0
2023-10-30 04:50:00,42.155,36.34,30.218,100.196,16.9,17.028,16.899,14.649,17.834,17.889,17.87,16.444,0.381
2023-10-30 04:55:00,42.331,36.47,30.3,100.264,16.856,17.0,16.859,14.84,17.794,17.818,17.802,16.603,0.0
2023-10-30 05:00:00,42.451,36.528,30.3,100.391,16.81,16.981,16.814,15.082,17.762,17.8,17.798,16.802,0.0
2023-10-30 05:05:00,42.5,36.585,30.298,100.413,16.798,16.922,16.806,15.176,17.744,17.795,17.785,16.831,0.046
2023-10-30 05:10:00,42.5,36.6,30.205,100.4,16.787,16.9,16.801,15.078,17.715,17.78,17.745,16.686,0.056
2023-10-30 05:15:00,42.573,36.668,30.2,100.474,16.752,16.897,16.799,15.128,17.7,17.743,17.711,16.869,0.056
2023-10-30 05:20:00,42.601,36.7,30.2,100.502,16.712,16.873,16.788,15.203,17.691,17.714,17.688,16.811,0.046
