time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-17 00:05:00,32.964,36.378,36.034,94.098,12.981,13.319,12.758,7.18,13.548,13.826,13.658,9.625,0.0
2023-10-17 00:10:00,33.144,36.4,36.077,94.551,12.802,13.159,12.605,7.128,13.387,13.649,13.513,9.552,0.0
2023-10-17 00:15:00,33.237,36.456,36.1,94.864,12.645,13.002,12.455,6.902,13.226,13.496,13.351,9.392,0.0
2023-10-17 00:20:00,33.333,36.5,36.1,94.957,12.481,12.819,12.299,6.679,13.067,13.337,13.201,9.231,0.0
2023-10-17 00:25:00,33.426,36.581,36.1,95.005,12.332,12.657,12.148,6.485,12.905,13.181,13.043,9.086,0.0
2023-10-17 00:30:00,33.55,36.596,36.1,95.213,12.172,12.515,12.003,6.412,12.744,13.035,12.864,8.965,0.0
2023-10-17 00:35:00,33.678,36.6,36.1,95.555,12.032,12.359,11.822,6.299,12.584,12.859,12.716,8.846,0.0
2023-10-17 00:40:00,33.815,36.6,36.1,95.892,11.855,12.208,11.677,6.329,12.442,12.71,12.557,8.819,0.0
2023-10-17 00:45:00,33.887,36.601,36.1,96.312,11.7,12.064,11.545,6.234,12.306,12.556,12.431,8.742,0.0
2023-10-17 00:50:00,33.955,36.6,36.081,96.375,11.566,11.907,11.411,5.892,12.166,12.428,12.291,8.522,0.0
2023-10-17 00:55:00,34.039,36.66,36.028,96.299,11.425,11.743,11.274,5.798,12.033,12.282,12.156,8.493,0.0
2023-10-17 01:00:00,34.1,36.7,36.0,96.522,11.272,11.607,11.135,5.717,11.873,12.155,12.027,8.358,0.0
2023-10-17 01:05:00,34.173,36.7,36.0,96.66,11.142,11.459,10.974,5.592,11.735,12.024,11.868,8.311,0.0
2023-10-17 01:10:00,34.27,36.708,36.0,96.8,10.988,11.333,10.831,5.474,11.609,11.86,11.734,8.166,0.0
2023-10-17 01:15:00,34.362,36.742,36.0,96.922,10.842,11.2,10.707,5.364,11.473,11.73,11.605,8.014,0.0
2023-10-17 01:20:00,34.408,36.772,36.0,97.042,10.714,11.058,10.58,5.254,11.351,11.597,11.474,7.913,0.0
2023-10-17 01:25:00,34.496,36.8,35.965,97.138,10.579,10.903,10.455,5.12,11.224,11.472,11.356,7.821,0.0
2023-10-17 01:30:00,34.609,36.8,35.9,97.276,10.443,10.763,10.327,5.216,11.105,11.347,11.236,7.83,0.0
2023-10-17 01:35:00,34.722,36.8,35.9,97.519,10.329,10.649,10.205,5.326,10.956,11.224,11.115,7.78,0.0
2023-10-17 01:40:00,34.833,36.8,35.891,97.729,10.21,10.52,10.085,5.327,10.838,11.101,10.965,7.71,0.0
2023-10-17 01:45:00,34.9,36.8,35.8,97.896,10.086,10.392,9.943,5.402,10.723,10.958,10.849,7.658,0.0
2023-10-17 01:50:00,34.901,36.8,35.8,97.998,9.939,10.281,9.845,5.411,10.622,10.848,10.74,7.577,0.0
2023-10-17 01:55:00,34.931,36.738,35.8,98.094,9.821,10.164,9.727,5.126,10.506,10.734,10.638,7.429,0.0
2023-10-17 02:00:00,35.013,36.75,35.8,98.1,9.708,10.047,9.619,4.858,10.396,10.619,10.521,7.328,0.0
2023-10-17 02:05:00,35.087,36.8,35.8,98.104,9.591,9.909,9.515,4.802,10.296,10.513,10.411,7.283,0.0
2023-10-17 02:10:00,35.209,36.8,35.748,98.222,9.485,9.794,9.412,4.831,10.195,10.407,10.315,7.436,0.0
2023-10-17 02:15:00,35.294,36.8,35.7,98.373,9.379,9.687,9.31,4.897,10.1,10.313,10.222,7.45,0.0
2023-10-17 02:20:00,35.348,36.8,35.689,98.453,9.283,9.581,9.212,4.974,9.979,10.212,10.128,7.38,0.0
2023-10-17 02:25:00,35.455,36.776,35.6,98.595,9.187,9.485,9.129,5.206,9.889,10.13,10.043,7.522,0.0
2023-10-17 02:30:00,35.439,36.7,35.581,98.7,9.091,9.389,9.048,5.185,9.806,10.041,9.94,7.488,0.0
2023-10-17 02:35:00,35.49,36.7,35.5,98.788,8.978,9.302,8.928,4.95,9.729,9.932,9.862,7.391,0.0
2023-10-17 02:40:00,35.57,36.7,35.5,98.827,8.878,9.207,8.845,4.83,9.653,9.853,9.766,7.366,0.0
2023-10-17 02:45:00,35.674,36.7,35.46,98.899,8.797,9.118,8.78,4.927,9.584,9.774,9.692,7.361,0.0
2023-10-17 02:50:00,35.7,36.7,35.4,98.9,8.711,9.03,8.695,4.784,9.497,9.696,9.607,7.263,0.0
2023-10-17 02:55:00,35.786,36.751,35.4,98.94,8.63,8.915,8.608,4.689,9.42,9.606,9.532,7.202,0.0
2023-10-17 03:00:00,35.838,36.8,35.4,99.0,8.559,8.832,8.526,4.678,9.356,9.53,9.47,7.122,0.0
2023-10-17 03:05:00,35.9,36.783,35.373,99.0,8.473,8.755,8.458,4.698,9.29,9.462,9.396,7.106,0.0
2023-10-17 03:10:00,35.954,36.785,35.3,99.054,8.395,8.677,8.392,4.669,9.208,9.394,9.32,6.984,0.0
2023-10-17 03:15:00,36.02,36.8,35.3,99.113,8.311,8.598,8.305,4.634,9.129,9.307,9.251,7.053,0.0
2023-10-17 03:20:00,36.104,36.8,35.3,99.2,8.241,8.516,8.253,4.694,9.087,9.243,9.197,7.085,0.0
2023-10-17 03:25:00,36.18,36.8,35.3,99.248,8.184,8.464,8.193,4.871,9.006,9.19,9.133,7.208,0.0
2023-10-17 03:30:00,36.209,36.799,35.241,99.345,8.108,8.397,8.134,4.996,8.928,9.123,9.097,7.266,0.0
2023-10-17 03:35:00,36.3,36.704,35.2,99.4,8.022,8.322,8.048,4.977,8.898,9.096,9.039,7.261,0.0
2023-10-17 03:40:00,36.305,36.7,35.191,99.4,7.965,8.277,8.001,4.91,8.834,9.032,8.966,7.21,0.0
2023-10-17 03:45:00,36.377,36.7,35.1,99.492,7.905,8.203,7.964,5.06,8.8,8.949,8.906,7.254,0.0
2023-10-17 03:50:00,36.432,36.67,35.099,99.56,7.873,8.171,7.905,5.161,8.787,8.902,8.895,7.286,0.0
2023-10-17 03:55:00,36.502,36.6,35.005,99.6,7.811,8.091,7.892,5.157,8.727,8.892,8.853,7.293,0.0
2023-10-17 04:00:00,36.585,36.6,35.0,99.604,7.785,8.019,7.833,5.132,8.701,8.834,8.805,7.292,0.0
2023-10-17 04:05:00,36.63,36.6,35.0,99.699,7.725,7.996,7.802,5.2,8.694,8.802,8.791,7.342,0.0
