time,inv29_rh,inv30_rh,inv31_rh,rh,inv29_temp1,inv30_temp1,inv31_temp1,temp1,inv29_temp2,inv30_temp2,inv31_temp2,temp2,ir
2023-10-08 00:05:00,23.283,28.1,32.406,49.913,15.974,16.331,15.816,10.82,16.534,16.816,16.634,14.107,0.0
2023-10-08 00:10:00,23.298,28.108,32.4,50.442,15.842,16.183,15.646,10.527,16.399,16.66,16.496,13.966,0.0
2023-10-08 00:15:00,23.369,28.2,32.454,51.256,15.683,16.046,15.504,10.222,16.254,16.517,16.355,13.703,0.0
2023-10-08 00:20:00,23.501,28.2,32.485,51.45,15.535,15.906,15.365,10.246,16.125,16.374,16.219,13.635,0.0
2023-10-08 00:25:00,23.577,28.2,32.4,52.245,15.396,15.767,15.224,10.129,15.982,16.247,16.078,13.446,0.0
2023-10-08 00:30:00,23.669,28.278,32.4,52.703,15.263,15.595,15.092,10.012,15.851,16.097,15.942,13.353,0.0
2023-10-08 00:35:00,23.786,28.275,32.4,52.224,15.134,15.46,14.96,9.937,15.711,15.971,15.822,13.391,607.282
2023-10-08 00:40:00,23.89,28.2,32.4,51.997,15.005,15.335,14.824,9.871,15.557,15.845,15.664,13.346,0.0
2023-10-08 00:45:00,23.87,28.242,32.4,52.72,14.868,15.202,14.672,9.666,15.441,15.699,15.54,13.068,0.0
2023-10-08 00:50:00,23.952,28.3,32.398,53.337,14.709,15.07,14.542,9.427,15.311,15.55,15.403,12.934,0.0
2023-10-08 00:55:00,24.062,28.3,32.4,53.889,14.572,14.944,14.415,9.347,15.185,15.423,15.269,12.811,552.024
2023-10-08 01:00:00,24.052,28.317,32.4,54.78,14.447,14.78,14.274,8.963,15.057,15.298,15.149,12.535,0.0
2023-10-08 01:05:00,24.109,28.367,32.4,55.662,14.311,14.644,14.145,8.579,14.92,15.155,15.009,12.253,0.0
2023-10-08 01:10:00,24.243,28.442,32.496,57.233,14.164,14.486,13.988,8.282,14.744,15.016,14.864,11.913,0.0
2023-10-08 01:15:00,24.364,28.52,32.528,57.968,14.031,14.352,13.82,8.13,14.583,14.857,14.681,11.736,0.0
2023-10-08 01:20:00,24.499,28.6,32.556,58.313,13.882,14.219,13.659,8.106,14.444,14.687,14.542,11.733,0.0
2023-10-08 01:25:00,24.577,28.6,32.6,59.26,13.715,14.07,13.518,7.887,14.304,14.548,14.397,11.597,0.0
2023-10-08 01:30:00,24.706,28.617,32.6,61.029,13.57,13.937,13.37,7.711,14.155,14.408,14.256,11.416,0.0
2023-10-08 01:35:00,24.857,28.719,32.6,62.055,13.433,13.762,13.235,7.724,14.013,14.264,14.109,11.393,0.0
2023-10-08 01:40:00,24.968,28.774,32.6,61.569,13.298,13.623,13.099,7.827,13.868,14.131,13.969,11.481,0.0
2023-10-08 01:45:00,25.014,28.714,32.6,62.226,13.157,13.48,12.968,7.705,13.707,13.993,13.832,11.286,0.0
2023-10-08 01:50:00,25.14,28.799,32.6,62.404,13.024,13.346,12.799,7.548,13.578,13.852,13.671,11.083,0.0
2023-10-08 01:55:00,25.271,28.757,32.6,62.303,12.856,13.213,12.666,7.485,13.441,13.7,13.543,11.074,0.0
2023-10-08 02:00:00,25.351,28.795,32.567,63.075,12.719,13.079,12.544,7.375,13.324,13.561,13.413,10.93,0.0
2023-10-08 02:05:00,25.4,28.8,32.506,63.824,12.586,12.934,12.403,7.112,13.19,13.437,13.279,10.788,0.0
2023-10-08 02:10:00,25.488,28.8,32.5,64.674,12.457,12.777,12.268,6.842,13.06,13.307,13.158,10.622,0.0
2023-10-08 02:15:00,25.596,28.851,32.542,65.41,12.314,12.643,12.141,6.669,12.919,13.169,13.014,10.41,0.0
