,Time,GHI,POA,ambient_temp,module_temp
0,2024-02-13 00:00:00,0.0,0.0,60.365,-5.574
1,2024-02-13 00:01:00,0.0,0.0,60.212,-5.597
2,2024-02-13 00:02:00,0.0,0.0,60.081,-5.605
3,2024-02-13 00:03:00,0.0,0.0,60.004,-5.599
4,2024-02-13 00:04:00,0.0,0.0,59.847,-5.497
5,2024-02-13 00:05:00,0.0,0.0,59.664,-5.583
6,2024-02-13 00:06:00,0.0,0.0,59.578,-5.604
7,2024-02-13 00:07:00,0.0,0.0,59.414,-5.649
8,2024-02-13 00:08:00,0.0,0.0,59.406,-5.612
9,2024-02-13 00:09:00,0.0,0.0,59.302,-5.599
10,2024-02-13 00:10:00,0.0,0.0,59.261,-5.623
11,2024-02-13 00:11:00,0.0,0.0,59.261,-5.657
12,2024-02-13 00:12:00,0.0,0.0,59.225,-5.711
13,2024-02-13 00:13:00,0.0,0.0,59.107,-5.796
14,2024-02-13 00:14:00,0.0,0.0,58.982,-5.763
15,2024-02-13 00:15:00,0.0,0.0,58.982,-5.763
16,2024-02-13 00:16:00,0.0,0.0,58.736,-5.748
17,2024-02-13 00:17:00,0.0,0.0,58.83,-5.633
18,2024-02-13 00:18:00,0.0,0.0,58.93,-5.668
19,2024-02-13 00:19:00,0.0,0.0,58.865,-5.775
20,2024-02-13 00:20:00,0.0,0.0,58.763,-5.85
21,2024-02-13 00:21:00,0.0,0.0,58.831,-5.806
22,2024-02-13 00:22:00,0.0,0.0,58.733,-5.79
23,2024-02-13 00:23:00,0.0,0.0,58.744,-5.758
24,2024-02-13 00:24:00,0.0,0.0,58.66,-5.847
25,2024-02-13 00:25:00,0.0,0.0,58.597,-5.954
26,2024-02-13 00:26:00,0.0,0.0,58.51,-5.946
27,2024-02-13 00:27:00,0.0,0.0,58.499,-5.931
28,2024-02-13 00:28:00,0.0,0.0,58.572,-5.813
29,2024-02-13 00:29:00,0.0,0.0,58.525,-5.818
30,2024-02-13 00:30:00,0.0,0.0,58.527,-5.816
31,2024-02-13 00:31:00,0.0,0.0,58.445,-5.889
32,2024-02-13 00:32:00,0.0,0.0,58.383,-5.999
33,2024-02-13 00:33:00,0.0,0.0,58.383,-5.999
34,2024-02-13 00:34:00,0.0,0.0,58.383,-5.956
35,2024-02-13 00:35:00,0.0,0.0,58.361,-5.961
36,2024-02-13 00:36:00,0.0,0.0,58.328,-6.002
37,2024-02-13 00:37:00,0.0,0.0,58.293,-6.109
38,2024-02-13 00:38:00,0.0,0.0,58.19,-6.103
39,2024-02-13 00:39:00,0.0,0.0,58.087,-6.063
40,2024-02-13 00:40:00,0.0,0.0,58.005,-6.027
41,2024-02-13 00:41:00,0.0,0.0,58.016,-6.083
42,2024-02-13 00:42:00,0.0,0.0,58.096,-6.139
43,2024-02-13 00:43:00,0.0,0.0,58.097,-6.136
44,2024-02-13 00:44:00,0.0,0.0,58.021,-6.059
45,2024-02-13 00:45:00,0.0,0.0,58.047,-6.022
46,2024-02-13 00:46:00,0.0,0.0,58.132,-6.082
47,2024-02-13 00:47:00,0.0,0.0,58.082,-6.017
48,2024-02-13 00:48:00,0.0,0.0,58.016,-6.066
49,2024-02-13 00:49:00,0.0,0.0,57.999,-6.027
50,2024-02-13 00:50:00,0.0,0.0,58.062,-6.055
51,2024-02-13 00:51:00,0.0,0.0,58.062,-6.055
52,2024-02-13 00:52:00,0.0,0.0,58.137,-6.06
53,2024-02-13 00:53:00,0.0,0.0,58.176,-6.078
54,2024-02-13 00:54:00,0.0,0.0,58.272,-6.103
55,2024-02-13 00:55:00,0.0,0.0,58.273,-6.145
56,2024-02-13 00:56:00,0.0,0.0,58.288,-6.165
57,2024-02-13 00:57:00,0.0,0.0,58.325,-6.164
58,2024-02-13 00:58:00,0.0,0.0,58.317,-6.014
59,2024-02-13 00:59:00,0.0,0.0,58.286,-5.972
60,2024-02-13 01:00:00,0.0,0.0,58.329,-5.962
61,2024-02-13 01:01:00,0.0,0.0,58.375,-6.063
62,2024-02-13 01:02:00,0.0,0.0,58.374,-6.109
63,2024-02-13 01:03:00,0.0,0.0,58.314,-6.122
64,2024-02-13 01:04:00,0.0,0.0,58.527,-5.913
65,2024-02-13 01:05:00,0.0,0.0,58.685,-5.864
66,2024-02-13 01:06:00,0.0,0.0,58.861,-5.916
67,2024-02-13 01:07:00,0.0,0.0,59.037,-5.855
68,2024-02-13 01:08:00,0.0,0.0,59.225,-5.864
69,2024-02-13 01:09:00,0.0,0.0,59.346,-5.925
70,2024-02-13 01:10:00,0.0,0.0,59.346,-5.925
71,2024-02-13 01:11:00,0.0,0.0,59.265,-5.834
72,2024-02-13 01:12:00,0.0,0.0,59.522,-5.845
73,2024-02-13 01:13:00,0.0,0.0,59.553,-5.816
74,2024-02-13 01:14:00,0.0,0.0,59.499,-5.827
75,2024-02-13 01:15:00,0.0,0.0,59.574,-5.83
76,2024-02-13 01:16:00,0.0,0.0,59.646,-5.894
77,2024-02-13 01:17:00,0.0,0.0,59.516,-5.862
78,2024-02-13 01:18:00,0.0,0.0,59.589,-5.82
79,2024-02-13 01:19:00,0.0,0.0,59.633,-5.856
80,2024-02-13 01:20:00,0.0,0.0,59.594,-5.82
81,2024-02-13 01:21:00,0.0,0.0,59.546,-5.855
82,2024-02-13 01:22:00,0.0,0.0,59.533,-5.818
83,2024-02-13 01:23:00,0.0,0.0,59.495,-5.807
84,2024-02-13 01:24:00,0.0,0.0,59.477,-5.878
85,2024-02-13 01:25:00,0.0,0.0,59.369,-5.907
86,2024-02-13 01:26:00,0.0,0.0,59.316,-5.95
87,2024-02-13 01:27:00,0.0,0.0,59.284,-5.995
88,2024-02-13 01:28:00,0.0,0.0,59.202,-6.065
