,Time,GHI,POA,ambient_temp,module_temp
0,2023-02-10 00:00:00,0.0,0.0,64.633,67.657
1,2023-02-10 00:01:00,0.0,0.0,64.541,67.264
2,2023-02-10 00:02:00,0.0,0.0,64.258,65.974
3,2023-02-10 00:03:00,0.0,0.0,63.85,64.993
4,2023-02-10 00:04:00,0.0,0.0,63.644,64.145
5,2023-02-10 00:05:00,0.0,0.0,63.361,63.562
6,2023-02-10 00:06:00,0.0,0.0,63.091,63.581
7,2023-02-10 00:07:00,0.0,0.0,62.829,63.375
8,2023-02-10 00:08:00,0.0,0.0,62.576,63.223
9,2023-02-10 00:09:00,0.0,0.0,62.498,63.168
10,2023-02-10 00:10:00,0.0,0.0,62.357,62.982
11,2023-02-10 00:11:00,0.0,0.0,62.181,62.867
12,2023-02-10 00:12:00,0.0,0.0,62.055,62.776
13,2023-02-10 00:13:00,0.0,0.0,62.055,62.776
14,2023-02-10 00:14:00,0.0,0.0,61.817,62.957
15,2023-02-10 00:15:00,0.0,0.0,61.647,62.957
16,2023-02-10 00:16:00,0.0,0.0,61.398,62.918
17,2023-02-10 00:17:00,0.0,0.0,61.242,62.855
18,2023-02-10 00:18:00,0.0,0.0,61.133,62.777
19,2023-02-10 00:19:00,0.0,0.0,61.116,62.59
20,2023-02-10 00:20:00,0.0,0.0,61.055,62.58
21,2023-02-10 00:21:00,0.0,0.0,60.963,62.562
22,2023-02-10 00:22:00,0.0,0.0,60.899,62.482
23,2023-02-10 00:23:00,0.0,0.0,60.801,62.428
24,2023-02-10 00:24:00,0.0,0.0,60.702,62.285
25,2023-02-10 00:25:00,0.0,0.0,60.637,62.152
26,2023-02-10 00:26:00,0.0,0.0,60.546,62.054
27,2023-02-10 00:27:00,0.0,0.0,60.484,62.032
28,2023-02-10 00:28:00,0.0,0.0,60.466,62.054
29,2023-02-10 00:29:00,0.0,0.0,60.328,62.021
30,2023-02-10 00:30:00,0.0,0.0,60.251,61.956
31,2023-02-10 00:31:00,0.0,0.0,60.34,61.872
32,2023-02-10 00:32:00,0.0,0.0,60.34,61.872
33,2023-02-10 00:33:00,0.0,0.0,60.25,61.841
34,2023-02-10 00:34:00,0.0,0.0,60.228,61.846
35,2023-02-10 00:35:00,0.0,0.0,60.196,61.801
36,2023-02-10 00:36:00,0.0,0.0,60.178,61.78
37,2023-02-10 00:37:00,0.0,0.0,60.157,61.769
38,2023-02-10 00:38:00,0.0,0.0,60.167,61.645
39,2023-02-10 00:39:00,0.0,0.0,60.048,61.678
40,2023-02-10 00:40:00,0.0,0.0,59.884,61.629
41,2023-02-10 00:41:00,0.0,0.0,59.866,61.501
42,2023-02-10 00:42:00,0.0,0.0,59.838,61.472
43,2023-02-10 00:43:00,0.0,0.0,59.642,61.39
44,2023-02-10 00:44:00,0.0,0.0,59.632,61.29
45,2023-02-10 00:45:00,0.0,0.0,59.604,61.182
46,2023-02-10 00:46:00,0.0,0.0,59.588,61.308
47,2023-02-10 00:47:00,0.0,0.0,59.514,61.215
48,2023-02-10 00:48:00,0.0,0.0,59.41,61.073
49,2023-02-10 00:49:00,0.0,0.0,59.338,60.975
50,2023-02-10 00:50:00,0.0,0.0,59.286,60.896
51,2023-02-10 00:51:00,0.0,0.0,59.286,60.896
52,2023-02-10 00:52:00,0.0,0.0,59.261,60.982
53,2023-02-10 00:53:00,0.0,0.0,59.193,61.009
54,2023-02-10 00:54:00,0.0,0.0,59.077,60.956
55,2023-02-10 00:55:00,0.0,0.0,59.042,60.957
56,2023-02-10 00:56:00,0.0,0.0,59.042,60.982
57,2023-02-10 00:57:00,0.0,0.0,59.028,60.937
58,2023-02-10 00:58:00,0.0,0.0,58.978,60.905
59,2023-02-10 00:59:00,0.0,0.0,58.946,60.795
60,2023-02-10 01:00:00,0.0,0.0,59.023,60.761
61,2023-02-10 01:01:00,0.0,0.0,59.19,60.864
62,2023-02-10 01:02:00,0.0,0.0,58.99,60.773
63,2023-02-10 01:03:00,0.0,0.0,59.022,60.683
64,2023-02-10 01:04:00,0.0,0.0,59.042,60.717
65,2023-02-10 01:05:00,0.0,0.0,59.042,60.783
66,2023-02-10 01:06:00,0.0,0.0,59.042,60.867
67,2023-02-10 01:07:00,0.0,0.0,59.044,60.835
68,2023-02-10 01:08:00,0.0,0.0,59.172,60.919
69,2023-02-10 01:09:00,0.0,0.0,59.232,60.929
70,2023-02-10 01:10:00,0.0,0.0,59.232,60.929
71,2023-02-10 01:11:00,0.0,0.0,59.394,60.983
72,2023-02-10 01:12:00,0.0,0.0,59.486,61.053
73,2023-02-10 01:13:00,0.0,0.0,59.554,61.116
74,2023-02-10 01:14:00,0.0,0.0,59.499,61.073
75,2023-02-10 01:15:00,0.0,0.0,59.522,61.064
76,2023-02-10 01:16:00,0.0,0.0,59.525,61.064
77,2023-02-10 01:17:00,0.0,0.0,59.632,61.131
78,2023-02-10 01:18:00,0.0,0.0,59.43,61.017
79,2023-02-10 01:19:00,0.0,0.0,59.518,61.151
80,2023-02-10 01:20:00,0.0,0.0,59.582,61.231
81,2023-02-10 01:21:00,0.0,0.0,59.588,61.245
