,Time,GHI,POA,ambient_temp,module_temp
0,2023-01-31 00:00:00,0.0,0.0,54.647,56.616
1,2023-01-31 00:01:00,0.0,0.0,54.647,56.605
2,2023-01-31 00:02:00,0.0,0.0,54.649,56.49
3,2023-01-31 00:03:00,0.0,0.0,54.683,56.488
4,2023-01-31 00:04:00,0.0,0.0,54.683,56.488
5,2023-01-31 00:05:00,0.0,0.0,54.694,56.444
6,2023-01-31 00:06:00,0.0,0.0,54.624,56.427
7,2023-01-31 00:07:00,0.0,0.0,54.704,56.386
8,2023-01-31 00:08:00,0.0,0.0,54.745,56.411
9,2023-01-31 00:09:00,0.0,0.0,54.712,56.465
10,2023-01-31 00:10:00,0.0,0.0,54.665,56.502
11,2023-01-31 00:11:00,0.0,0.0,54.665,56.502
12,2023-01-31 00:12:00,0.0,0.0,54.679,56.498
13,2023-01-31 00:13:00,0.0,0.0,54.648,56.489
14,2023-01-31 00:14:00,0.0,0.0,54.671,56.504
15,2023-01-31 00:15:00,0.0,0.0,54.733,56.486
16,2023-01-31 00:16:00,0.0,0.0,54.676,56.5
17,2023-01-31 00:17:00,0.0,0.0,54.775,56.435
18,2023-01-31 00:18:00,0.0,0.0,54.848,56.432
19,2023-01-31 00:19:00,0.0,0.0,54.848,56.432
20,2023-01-31 00:20:00,0.0,0.0,54.845,56.403
21,2023-01-31 00:21:00,0.0,0.0,54.749,56.453
22,2023-01-31 00:22:00,0.0,0.0,54.614,56.483
23,2023-01-31 00:23:00,0.0,0.0,54.67,56.488
24,2023-01-31 00:24:00,0.0,0.0,54.832,56.381
25,2023-01-31 00:25:00,0.0,0.0,54.865,56.476
26,2023-01-31 00:26:00,0.0,0.0,54.827,56.536
27,2023-01-31 00:27:00,0.0,0.0,54.745,56.505
28,2023-01-31 00:28:00,0.0,0.0,54.745,56.505
29,2023-01-31 00:29:00,0.0,0.0,54.757,56.416
30,2023-01-31 00:30:00,0.0,0.0,54.809,56.344
31,2023-01-31 00:31:00,0.0,0.0,54.891,56.332
32,2023-01-31 00:32:00,0.0,0.0,54.837,56.505
33,2023-01-31 00:33:00,0.0,0.0,54.897,56.576
34,2023-01-31 00:34:00,0.0,0.0,54.831,56.612
35,2023-01-31 00:35:00,0.0,0.0,54.775,56.663
36,2023-01-31 00:36:00,0.0,0.0,54.822,56.623
37,2023-01-31 00:37:00,0.0,0.0,54.822,56.623
38,2023-01-31 00:38:00,0.0,0.0,54.774,56.784
39,2023-01-31 00:39:00,0.0,0.0,54.732,56.738
40,2023-01-31 00:40:00,0.0,0.0,54.788,56.787
41,2023-01-31 00:41:00,0.0,0.0,54.713,56.814
42,2023-01-31 00:42:00,0.0,0.0,54.659,56.796
43,2023-01-31 00:43:00,0.0,0.0,54.65,56.81
44,2023-01-31 00:44:00,0.0,0.0,54.747,56.78
