,Time,GHI,POA,ambient_temp,module_temp
0,2023-03-17 00:00:00,0.0,0.0,47.492,52.661
1,2023-03-17 00:01:00,0.0,0.0,47.407,52.777
2,2023-03-17 00:02:00,0.0,0.0,47.347,52.726
3,2023-03-17 00:03:00,0.0,0.0,47.289,52.679
4,2023-03-17 00:04:00,0.0,0.0,47.167,52.3
5,2023-03-17 00:05:00,0.0,0.0,47.192,52.21
6,2023-03-17 00:06:00,0.0,0.0,47.014,52.301
7,2023-03-17 00:07:00,0.0,0.0,47.037,52.52
8,2023-03-17 00:08:00,0.0,0.0,47.029,52.37
9,2023-03-17 00:09:00,0.0,0.0,47.029,52.37
10,2023-03-17 00:10:00,0.0,0.0,46.975,52.129
11,2023-03-17 00:11:00,0.0,0.0,46.815,52.208
12,2023-03-17 00:12:00,0.0,0.0,46.828,52.173
13,2023-03-17 00:13:00,0.0,0.0,46.745,52.159
14,2023-03-17 00:14:00,0.0,0.0,46.619,51.87
15,2023-03-17 00:15:00,0.0,0.0,46.503,51.631
16,2023-03-17 00:16:00,0.0,0.0,46.256,51.449
17,2023-03-17 00:17:00,0.0,0.0,46.169,51.47
18,2023-03-17 00:18:00,0.0,0.0,46.023,51.188
19,2023-03-17 00:19:00,0.0,0.0,45.873,51.18
20,2023-03-17 00:20:00,0.0,0.0,45.761,51.106
21,2023-03-17 00:21:00,0.0,0.0,45.659,50.989
22,2023-03-17 00:22:00,0.0,0.0,45.594,50.954
23,2023-03-17 00:23:00,0.0,0.0,45.507,50.85
24,2023-03-17 00:24:00,0.0,0.0,45.475,51.15
25,2023-03-17 00:25:00,0.0,0.0,45.574,51.439
26,2023-03-17 00:26:00,0.0,0.0,45.638,51.265
27,2023-03-17 00:27:00,0.0,0.0,45.638,51.265
28,2023-03-17 00:28:00,0.0,0.0,45.521,51.205
29,2023-03-17 00:29:00,0.0,0.0,45.583,51.262
30,2023-03-17 00:30:00,0.0,0.0,45.528,51.259
31,2023-03-17 00:31:00,0.0,0.0,45.454,51.367
32,2023-03-17 00:32:00,0.0,0.0,45.457,51.22
33,2023-03-17 00:33:00,0.0,0.0,45.246,50.687
34,2023-03-17 00:34:00,0.0,0.0,45.162,50.251
35,2023-03-17 00:35:00,0.0,0.0,45.154,49.925
36,2023-03-17 00:36:00,0.0,0.0,44.931,49.686
37,2023-03-17 00:37:00,0.0,0.0,44.713,49.622
38,2023-03-17 00:38:00,0.0,0.0,44.468,49.567
39,2023-03-17 00:39:00,0.0,0.0,44.297,49.574
40,2023-03-17 00:40:00,0.0,0.0,44.217,49.833
41,2023-03-17 00:41:00,0.0,0.0,44.058,49.856
42,2023-03-17 00:42:00,0.0,0.0,44.1,49.758
43,2023-03-17 00:43:00,0.0,0.0,44.122,49.662
44,2023-03-17 00:44:00,0.0,0.0,44.1,49.473
45,2023-03-17 00:45:00,0.0,0.0,44.1,49.473
46,2023-03-17 00:46:00,0.0,0.0,43.96,48.995
47,2023-03-17 00:47:00,0.0,0.0,43.99,49.019
48,2023-03-17 00:48:00,0.0,0.0,43.934,49.247
49,2023-03-17 00:49:00,0.0,0.0,43.913,49.55
50,2023-03-17 00:50:00,0.0,0.0,44.077,49.784
51,2023-03-17 00:51:00,0.0,0.0,44.086,49.938
52,2023-03-17 00:52:00,0.0,0.0,44.255,50.348
53,2023-03-17 00:53:00,0.0,0.0,44.489,50.296
54,2023-03-17 00:54:00,0.0,0.0,44.625,50.285
55,2023-03-17 00:55:00,0.0,0.0,44.608,49.991
56,2023-03-17 00:56:00,0.0,0.0,44.65,49.796
57,2023-03-17 00:57:00,0.0,0.0,44.742,50.035
58,2023-03-17 00:58:00,0.0,0.0,44.823,50.181
59,2023-03-17 00:59:00,0.0,0.0,45.178,50.601
60,2023-03-17 01:00:00,0.0,0.0,45.348,50.815
61,2023-03-17 01:01:00,0.0,0.0,45.398,50.477
62,2023-03-17 01:02:00,0.0,0.0,45.353,50.092
63,2023-03-17 01:03:00,0.0,0.0,45.25,50.003
64,2023-03-17 01:04:00,0.0,0.0,45.25,50.003
65,2023-03-17 01:05:00,0.0,0.0,45.357,50.488
66,2023-03-17 01:06:00,0.0,0.0,45.397,50.386
67,2023-03-17 01:07:00,0.0,0.0,45.364,50.273
68,2023-03-17 01:08:00,0.0,0.0,45.397,50.234
69,2023-03-17 01:09:00,0.0,0.0,45.512,50.506
70,2023-03-17 01:10:00,0.0,0.0,45.643,50.669
71,2023-03-17 01:11:00,0.0,0.0,45.68,50.617
72,2023-03-17 01:12:00,0.0,0.0,45.694,50.84
73,2023-03-17 01:13:00,0.0,0.0,45.945,50.871
74,2023-03-17 01:14:00,0.0,0.0,46.047,50.589
75,2023-03-17 01:15:00,0.0,0.0,45.95,50.431
76,2023-03-17 01:16:00,0.0,0.0,46.003,50.356
77,2023-03-17 01:17:00,0.0,0.0,46.06,50.318
78,2023-03-17 01:18:00,0.0,0.0,46.003,50.342
79,2023-03-17 01:19:00,0.0,0.0,46.003,50.733
80,2023-03-17 01:20:00,0.0,0.0,45.992,50.86
81,2023-03-17 01:21:00,0.0,0.0,46.146,50.862
82,2023-03-17 01:22:00,0.0,0.0,46.146,50.862
83,2023-03-17 01:23:00,0.0,0.0,46.023,50.613
84,2023-03-17 01:24:00,0.0,0.0,45.957,50.426
85,2023-03-17 01:25:00,0.0,0.0,45.918,50.54
86,2023-03-17 01:26:00,0.0,0.0,46.003,50.85
87,2023-03-17 01:27:00,0.0,0.0,45.97,50.791
88,2023-03-17 01:28:00,0.0,0.0,45.919,50.796
89,2023-03-17 01:29:00,0.0,0.0,45.824,50.898
90,2023-03-17 01:30:00,0.0,0.0,46.082,51.208
91,2023-03-17 01:31:00,0.0,0.0,46.273,51.295
92,2023-03-17 01:32:00,0.0,0.0,46.32,51.31
93,2023-03-17 01:33:00,0.0,0.0,46.476,51.339
94,2023-03-17 01:34:00,0.0,0.0,46.477,51.158
95,2023-03-17 01:35:00,0.0,0.0,46.506,51.145
96,2023-03-17 01:36:00,0.0,0.0,46.553,51.083
97,2023-03-17 01:37:00,0.0,0.0,46.463,50.837
98,2023-03-17 01:38:00,0.0,0.0,46.509,50.975
99,2023-03-17 01:39:00,0.0,0.0,46.541,51.15
100,2023-03-17 01:40:00,0.0,0.0,46.541,51.15
101,2023-03-17 01:41:00,0.0,0.0,46.405,51.041
102,2023-03-17 01:42:00,0.0,0.0,46.58,51.381
103,2023-03-17 01:43:00,0.0,0.0,46.673,51.49
104,2023-03-17 01:44:00,0.0,0.0,46.574,51.173
105,2023-03-17 01:45:00,0.0,0.0,46.588,51.311
106,2023-03-17 01:46:00,0.0,0.0,46.652,51.406
107,2023-03-17 01:47:00,0.0,0.0,46.743,51.195
108,2023-03-17 01:48:00,0.0,0.0,46.778,51.285
109,2023-03-17 01:49:00,0.0,0.0,46.742,51.123
110,2023-03-17 01:50:00,0.0,0.0,46.751,51.014
111,2023-03-17 01:51:00,0.0,0.0,46.832,51.207
112,2023-03-17 01:52:00,0.0,0.0,46.851,51.309
113,2023-03-17 01:53:00,0.0,0.0,46.878,51.214
114,2023-03-17 01:54:00,0.0,0.0,46.743,51.02
115,2023-03-17 01:55:00,0.0,0.0,46.836,51.007
116,2023-03-17 01:56:00,0.0,0.0,46.828,50.982
117,2023-03-17 01:57:00,0.0,0.0,46.791,50.917
118,2023-03-17 01:58:00,0.0,0.0,46.697,50.931
119,2023-03-17 01:59:00,0.0,0.0,46.697,50.931
120,2023-03-17 02:00:00,0.0,0.0,46.792,50.988
121,2023-03-17 02:01:00,0.0,0.0,46.838,51.04
122,2023-03-17 02:02:00,0.0,0.0,46.84,50.948
123,2023-03-17 02:03:00,0.0,0.0,46.757,50.937
124,2023-03-17 02:04:00,0.0,0.0,46.867,51.189
125,2023-03-17 02:05:00,0.0,0.0,47.056,51.71
126,2023-03-17 02:06:00,0.0,0.0,47.121,51.668
127,2023-03-17 02:07:00,0.0,0.0,47.337,51.848
128,2023-03-17 02:08:00,0.0,0.0,47.447,51.897
129,2023-03-17 02:09:00,0.0,0.0,47.516,51.66
130,2023-03-17 02:10:00,0.0,0.0,47.643,51.673
131,2023-03-17 02:11:00,0.0,0.0,47.677,51.989
132,2023-03-17 02:12:00,0.0,0.0,47.757,51.932
133,2023-03-17 02:13:00,0.0,0.0,47.828,51.868
134,2023-03-17 02:14:00,0.0,0.0,48.027,52.035
135,2023-03-17 02:15:00,0.0,0.0,48.252,52.018
136,2023-03-17 02:16:00,0.0,0.0,48.395,52.177
137,2023-03-17 02:17:00,0.0,0.0,48.499,52.294
138,2023-03-17 02:18:00,0.0,0.0,48.499,52.294
139,2023-03-17 02:19:00,0.0,0.0,48.678,52.27
140,2023-03-17 02:20:00,0.0,0.0,48.474,52.14
141,2023-03-17 02:21:00,0.0,0.0,48.421,51.997
142,2023-03-17 02:22:00,0.0,0.0,48.35,51.843
143,2023-03-17 02:23:00,0.0,0.0,48.323,51.865
144,2023-03-17 02:24:00,0.0,0.0,48.459,52.166
145,2023-03-17 02:25:00,0.0,0.0,48.565,52.243
146,2023-03-17 02:26:00,0.0,0.0,48.614,52.187
147,2023-03-17 02:27:00,0.0,0.0,48.492,52.183
148,2023-03-17 02:28:00,0.0,0.0,48.638,52.447
149,2023-03-17 02:29:00,0.0,0.0,48.716,52.469
150,2023-03-17 02:30:00,0.0,0.0,48.816,52.654
151,2023-03-17 02:31:00,0.0,0.0,48.94,52.65
152,2023-03-17 02:32:00,0.0,0.0,48.792,52.564
153,2023-03-17 02:33:00,0.0,0.0,48.83,52.539
154,2023-03-17 02:34:00,0.0,0.0,48.915,52.625
155,2023-03-17 02:35:00,0.0,0.0,48.934,52.613
156,2023-03-17 02:36:00,0.0,0.0,48.934,52.515
157,2023-03-17 02:37:00,0.0,0.0,48.934,52.515
158,2023-03-17 02:38:00,0.0,0.0,49.029,52.556
159,2023-03-17 02:39:00,0.0,0.0,49.005,52.563
160,2023-03-17 02:40:00,0.0,0.0,48.811,52.686
161,2023-03-17 02:41:00,0.0,0.0,48.877,52.761
162,2023-03-17 02:42:00,0.0,0.0,48.84,52.614
163,2023-03-17 02:43:00,0.0,0.0,48.746,52.632
164,2023-03-17 02:44:00,0.0,0.0,48.816,52.387
165,2023-03-17 02:45:00,0.0,0.0,48.81,52.32
166,2023-03-17 02:46:00,0.0,0.0,48.723,52.252
167,2023-03-17 02:47:00,0.0,0.0,48.678,52.306
168,2023-03-17 02:48:00,0.0,0.0,48.745,52.254
169,2023-03-17 02:49:00,0.0,0.0,48.729,52.295
170,2023-03-17 02:50:00,0.0,0.0,48.753,52.143
171,2023-03-17 02:51:00,0.0,0.0,48.737,52.393
172,2023-03-17 02:52:00,0.0,0.0,48.893,52.627
173,2023-03-17 02:53:00,0.0,0.0,48.89,52.695
174,2023-03-17 02:54:00,0.0,0.0,48.977,52.765
175,2023-03-17 02:55:00,0.0,0.0,48.977,52.765
176,2023-03-17 02:56:00,0.0,0.0,49.109,52.549
177,2023-03-17 02:57:00,0.0,0.0,49.1,52.756
178,2023-03-17 02:58:00,0.0,0.0,49.242,52.918
179,2023-03-17 02:59:00,0.0,0.0,49.261,52.771
180,2023-03-17 03:00:00,0.0,0.0,49.354,52.641
181,2023-03-17 03:01:00,0.0,0.0,49.285,52.589
182,2023-03-17 03:02:00,0.0,0.0,49.165,52.808
183,2023-03-17 03:03:00,0.0,0.0,49.181,53.097
184,2023-03-17 03:04:00,0.0,0.0,49.302,53.003
185,2023-03-17 03:05:00,0.0,0.0,49.307,52.845
186,2023-03-17 03:06:00,0.0,0.0,49.218,52.834
187,2023-03-17 03:07:00,0.0,0.0,49.106,52.542
188,2023-03-17 03:08:00,0.0,0.0,48.925,52.411
189,2023-03-17 03:09:00,0.0,0.0,48.794,52.325
190,2023-03-17 03:10:00,0.0,0.0,48.617,52.299
191,2023-03-17 03:11:00,0.0,0.0,48.444,52.406
192,2023-03-17 03:12:00,0.0,0.0,48.417,52.427
193,2023-03-17 03:13:00,0.0,0.0,48.262,52.251
194,2023-03-17 03:14:00,0.0,0.0,48.262,52.251
195,2023-03-17 03:15:00,0.0,0.0,47.922,51.909
196,2023-03-17 03:16:00,0.0,0.0,47.827,51.891
197,2023-03-17 03:17:00,0.0,0.0,47.69,51.835
198,2023-03-17 03:18:00,0.0,0.0,47.585,51.576
199,2023-03-17 03:19:00,0.0,0.0,47.509,51.46
200,2023-03-17 03:20:00,0.0,0.0,47.442,51.392
201,2023-03-17 03:21:00,0.0,0.0,47.281,51.313
202,2023-03-17 03:22:00,0.0,0.0,47.412,51.28
203,2023-03-17 03:23:00,0.0,0.0,47.567,51.569
204,2023-03-17 03:24:00,0.0,0.0,47.705,51.588
205,2023-03-17 03:25:00,0.0,0.0,47.731,51.488
206,2023-03-17 03:26:00,0.0,0.0,47.788,51.863
207,2023-03-17 03:27:00,0.0,0.0,47.99,51.793
208,2023-03-17 03:28:00,0.0,0.0,48.017,51.567
